function_name,function_address,architecture,compiler,optimization,has_aes_sbox,rsa_bigint_detected,has_aes_rcon,has_sha_constants,num_basic_blocks,num_edges,cyclomatic_complexity,loop_count,loop_depth,branch_density,average_block_size,num_entry_exit_paths,strongly_connected_components,instruction_count,immediate_entropy,bitwise_op_density,crypto_constant_hits,branch_condition_complexity,add_ratio,logical_ratio,load_store_ratio,xor_ratio,multiply_ratio,rotate_ratio,rodata_refs_count,string_refs_count,stack_frame_size,bitwise_ops,crypto_like_ops,arithmetic_ops,mem_ops_ratio,function_byte_entropy,opcode_entropy,cyclomatic_complexity_density,unique_ngram_count,algorithm,num_conditional_edges,num_unconditional_edges,num_loop_edges,avg_edge_branch_condition_complexplexity,source_file,table_lookup_presence,original_label
FUN_08055390,08055390,x86,gcc,O3,1,1,0,0,34,53,21,13,13,0.24528301886792453,4.176470588235294,2,38,142,1.0078476155165377,0.15087058930433606,592.0,19,0.07050359712230216,0.15683453237410072,0.09640287769784173,0.0057553956834532375,0.0,0.0014388489208633094,1,0,52,110,116,94,0.09640287769784173,6.097064707884518,2.4425270383801316,0.14788732394366197,79,unknown,16,37,13,1.2264150943396226,unknown,1,unknown
FUN_08055a00,08055a00,x86,gcc,O3,1,1,0,0,23,41,20,9,9,0.21951219512195122,7.782608695652174,1,30,179,1.2120287133371748,0.1452933531752703,590.0,18,0.10406698564593302,0.1375598086124402,0.14473684210526316,0.0011961722488038277,0.0,0.0,0,0,64,115,116,141,0.14473684210526316,5.82949170988981,2.5362910851551583,0.11173184357541899,59,unknown,10,31,9,1.2439024390243902,unknown,1,unknown
FUN_08055c30,08055c30,x86,gcc,O3,1,1,0,0,48,81,35,20,20,0.24691358024691357,3.8333333333333335,1,53,184,1.344254469118045,0.14828082795122008,740.0,33,0.07995226730310262,0.15393794749403342,0.12171837708830549,0.003579952267303103,0.0,0.0,0,0,72,129,132,104,0.12171837708830549,5.428135852374259,2.4284367957915873,0.19021739130434784,60,unknown,27,54,20,1.1728395061728396,unknown,1,unknown
FUN_08055f30,08055f30,x86,gcc,O3,1,1,0,0,3,3,2,1,1,0.3333333333333333,1.6666666666666667,1,4,5,1.0135749896619723,0.06666666666666667,14.0,0,0.10526315789473684,0.15789473684210525,0.15789473684210525,0.0,0.0,0.0,0,0,8,3,3,2,0.15789473684210525,3.773557262275185,2.3789919869000626,0.4,4,unknown,1,2,1,1.0,unknown,1,unknown
FUN_08055f50,08055f50,x86,gcc,O3,1,1,0,0,38,65,29,17,17,0.26153846153846155,4.105263157894737,1,44,156,1.4488106755994459,0.1382068355014693,610.0,27,0.08438818565400844,0.14486638537271448,0.13642756680731363,0.0028129395218002813,0.0,0.0,0,0,56,103,105,94,0.13642756680731363,5.324805414307452,2.5011931382004486,0.1858974358974359,51,unknown,21,44,17,1.1538461538461537,unknown,1,unknown
FUN_08056220,08056220,x86,gcc,O3,1,1,0,0,1,0,1,0,0,0.0,14.0,1,1,14,1.7749284721467613,0.05555555555555555,16.0,0,0.2222222222222222,0.05555555555555555,0.3333333333333333,0.0,0.0,0.0,0,0,8,3,3,13,0.3333333333333333,3.915957320949174,2.3069191220586727,0.07142857142857142,6,unknown,0,0,0,0.0,unknown,1,unknown
FUN_08056280,08056280,x86,gcc,O3,1,1,0,0,11,17,8,4,4,0.23529411764705882,4.181818181818182,1,13,46,1.6513243041471541,0.09948161155862961,158.0,6,0.102803738317757,0.13551401869158877,0.1261682242990654,0.004672897196261682,0.0,0.0,1,0,8,29,30,36,0.1261682242990654,5.578591596892438,2.4811675880668314,0.17391304347826086,34,unknown,5,12,4,1.2352941176470589,unknown,1,unknown
FUN_08056310,08056310,x86,gcc,O3,1,1,0,0,3,5,4,1,1,0.2,9.333333333333334,0,5,28,1.8051368262384972,0.11919191919191918,84.0,2,0.12931034482758622,0.1206896551724138,0.1724137931034483,0.0,0.0,0.0,0,0,8,14,14,22,0.1724137931034483,4.734864863748671,2.539013515391985,0.14285714285714285,17,unknown,1,4,1,1.4,unknown,1,unknown
FUN_08056370,08056370,x86,gcc,O3,1,1,0,0,5,7,4,2,2,0.2857142857142857,6.4,1,7,32,1.745088479996775,0.05401987353206865,58.0,2,0.16101694915254236,0.07627118644067797,0.1864406779661017,0.0,0.0,0.0,1,0,12,9,9,26,0.1864406779661017,5.115349655649628,2.415651122038147,0.125,20,unknown,2,5,2,1.2857142857142858,unknown,1,unknown
FUN_080563e0,080563e0,x86,gcc,O3,1,1,0,0,21,36,17,10,10,0.2777777777777778,4.333333333333333,2,26,91,1.4075380409551488,0.11721514062564899,284.0,15,0.10497237569060773,0.13535911602209943,0.13812154696132597,0.0,0.0,0.0,1,0,8,49,49,56,0.13812154696132597,5.427834775691658,2.440355619113816,0.18681318681318682,44,unknown,12,24,10,1.1666666666666667,unknown,1,unknown
FUN_08056530,08056530,x86,gcc,O3,1,1,0,0,22,37,17,10,10,0.2702702702702703,4.2272727272727275,2,27,93,1.418081528697985,0.11223188048782534,288.0,15,0.10899182561307902,0.1335149863760218,0.13896457765667575,0.0,0.0,0.0,1,0,8,49,49,58,0.13896457765667575,5.464511561465918,2.440684033092217,0.1827956989247312,45,unknown,12,25,10,1.135135135135135,unknown,1,unknown
FUN_08056680,08056680,x86,gcc,O3,1,1,0,0,4,7,5,2,2,0.2857142857142857,8.25,1,6,33,1.5594289787530176,0.19078099838969403,132.0,3,0.08609271523178808,0.16556291390728478,0.11920529801324503,0.0,0.0,0.0,0,0,20,25,25,20,0.11920529801324503,5.289707789437895,2.480513043629051,0.15151515151515152,23,unknown,2,5,2,1.4285714285714286,unknown,1,unknown
FUN_080566e0,080566e0,x86,gcc,O3,1,1,0,0,12,20,10,6,6,0.3,5.333333333333333,2,15,64,1.5328962332791882,0.1402861676984484,224.0,8,0.1,0.14285714285714285,0.11428571428571428,0.0,0.0,0.0,1,0,8,40,40,44,0.11428571428571428,5.749127379774204,2.49547475637113,0.15625,39,unknown,7,13,6,1.45,unknown,1,unknown
FUN_08056800,08056800,x86,gcc,O3,1,1,0,0,18,28,12,7,6,0.25,5.111111111111111,1,9,92,1.3601325908158732,0.12416375690272748,308.0,10,0.0945273631840796,0.12935323383084577,0.10696517412935323,0.0024875621890547263,0.007462686567164179,0.0,3,0,56,52,53,70,0.10696517412935323,5.846845503840256,2.4491545792355573,0.13043478260869565,50,unknown,8,20,7,1.2857142857142858,unknown,1,unknown
FUN_08056a70,08056a70,x86,gcc,O3,1,1,0,0,13,23,12,7,7,0.30434782608695654,5.538461538461538,1,16,72,1.3313462886069511,0.18874065544211777,290.0,10,0.0880503144654088,0.16352201257861634,0.11006289308176101,0.0031446540880503146,0.0,0.0,1,0,16,52,53,44,0.11006289308176101,5.6081474067015655,2.4416467559543924,0.16666666666666666,40,unknown,8,15,7,1.7391304347826086,unknown,1,unknown
FUN_08056eb0,08056eb0,x86,gcc,O3,1,1,0,0,5,6,3,1,1,0.16666666666666666,12.6,2,6,63,1.427326196782197,0.09496336996336996,190.0,1,0.18007662835249041,0.14942528735632185,0.19923371647509577,0.011494252873563218,0.0,0.007662835249042145,0,0,24,41,48,51,0.19923371647509577,3.9965405369926494,2.5002315606972054,0.047619047619047616,23,unknown,2,4,1,6.5,unknown,1,unknown
FUN_08057000,08057000,x86,gcc,O3,1,1,0,0,11,19,10,3,3,0.15789473684210525,4.181818181818182,1,14,46,1.270881206920135,0.1651818178225049,186.0,8,0.08737864077669903,0.1650485436893204,0.11165048543689321,0.0,0.0,0.0,0,0,8,34,34,28,0.11165048543689321,5.128660952703075,2.5208926910945957,0.21739130434782608,30,unknown,6,13,3,1.1578947368421053,unknown,1,unknown
FUN_080570b0,080570b0,x86,gcc,O3,1,1,0,0,8,13,7,4,4,0.3076923076923077,4.5,1,10,36,1.6778640654249606,0.11204846418261052,130.0,5,0.0872093023255814,0.12209302325581395,0.14534883720930233,0.0,0.0,0.0,1,0,12,21,21,30,0.14534883720930233,5.572101160479628,2.505356054519507,0.19444444444444445,29,unknown,4,9,4,1.2307692307692308,unknown,1,unknown
FUN_08057190,08057190,x86,gcc,O3,1,1,0,0,5,5,2,1,1,0.2,3.6,2,4,18,1.2739126696498602,0.11668109668109668,72.0,0,0.11904761904761904,0.11904761904761904,0.13095238095238096,0.0,0.011904761904761904,0.0,0,0,16,10,10,16,0.13095238095238096,4.851335236272631,2.485834004724568,0.1111111111111111,16,unknown,2,3,1,1.2,unknown,1,unknown
FUN_080571c0,080571c0,x86,gcc,O3,1,1,0,0,46,80,36,21,20,0.2625,3.9347826086956523,1,30,181,1.3979202574507712,0.1347981349378526,708.0,34,0.09101654846335698,0.1430260047281324,0.1276595744680851,0.0035460992907801418,0.0,0.0,3,0,76,121,124,120,0.1276595744680851,5.429660705170661,2.4744682828882003,0.19889502762430938,65,unknown,26,54,21,1.1,unknown,1,unknown
FUN_08057830,08057830,x86,gcc,O3,1,1,0,0,52,91,41,24,24,0.26373626373626374,3.923076923076923,1,32,204,1.4502689001235736,0.13510736394896034,796.0,39,0.08459869848156182,0.1475054229934924,0.1279826464208243,0.0032537960954446853,0.0,0.0,3,0,76,136,139,127,0.1279826464208243,5.586575899019738,2.4900884995318955,0.20098039215686275,60,unknown,29,62,24,1.1758241758241759,unknown,1,unknown
FUN_08057cf0,08057cf0,x86,gcc,O3,1,1,0,0,7,11,6,2,2,0.18181818181818182,5.142857142857143,1,9,36,1.481078996224179,0.1360977339382655,128.0,4,0.11764705882352941,0.1437908496732026,0.1437908496732026,0.0,0.0,0.0,0,0,8,22,22,25,0.1437908496732026,4.942123292070747,2.5361500686369447,0.16666666666666666,21,unknown,3,8,2,1.1818181818181819,unknown,1,unknown
FUN_08057d70,08057d70,x86,gcc,O3,1,1,0,0,19,33,16,8,8,0.24242424242424243,6.105263157894737,1,24,116,1.3779343010275982,0.12015071279189841,338.0,14,0.11279826464208242,0.13232104121475055,0.13232104121475055,0.0,0.004338394793926247,0.0,0,0,72,61,61,80,0.13232104121475055,5.799496997186712,2.53621339660284,0.13793103448275862,50,unknown,9,24,8,1.2727272727272727,unknown,1,unknown
FUN_08058110,08058110,x86,gcc,O3,1,1,0,0,14,26,14,7,7,0.2692307692307692,11.5,2,21,161,1.502276083801908,0.15079656350979231,546.0,12,0.11392405063291139,0.14556962025316456,0.12658227848101267,0.002531645569620253,0.0,0.002531645569620253,6,0,84,117,123,145,0.12658227848101267,5.661267611604494,2.535306846518593,0.08695652173913043,45,unknown,7,19,7,3.3461538461538463,unknown,1,unknown
FUN_08058aa0,08058aa0,x86,gcc,O3,1,1,0,0,4,5,3,2,2,0.4,5.0,1,3,20,1.1440630496468231,0.12198449666295885,80.0,1,0.10752688172043011,0.15053763440860216,0.12903225806451613,0.0,0.0,0.010752688172043012,0,0,8,15,17,12,0.12903225806451613,4.698583086834163,2.295971044190837,0.15,16,unknown,2,3,2,1.6,unknown,1,unknown
FUN_08058af0,08058af0,x86,gcc,O3,1,1,0,0,6,11,7,2,2,0.18181818181818182,6.166666666666667,1,9,37,1.5128196363348847,0.16245143745143745,128.0,5,0.09523809523809523,0.1488095238095238,0.13690476190476192,0.0,0.0,0.0,0,0,8,25,25,23,0.13690476190476192,5.19188132473777,2.470525325363909,0.1891891891891892,28,unknown,4,7,2,1.8181818181818181,unknown,1,unknown
FUN_08058b70,08058b70,x86,gcc,O3,1,1,0,0,7,12,7,5,5,0.4166666666666667,4.714285714285714,1,6,33,1.650717521701143,0.1366312573209125,94.0,5,0.05755395683453238,0.12949640287769784,0.11510791366906475,0.007194244604316547,0.0,0.0,0,0,8,18,19,20,0.11510791366906475,5.175968585894975,2.33277229163331,0.21212121212121213,25,unknown,5,7,5,1.3333333333333333,unknown,1,unknown
FUN_08058be0,08058be0,x86,gcc,O3,1,1,0,0,7,12,7,5,5,0.4166666666666667,4.857142857142857,1,6,34,1.658969225019004,0.14278889278889279,108.0,5,0.06,0.14,0.11333333333333333,0.013333333333333334,0.0,0.0,0,0,12,21,23,21,0.11333333333333333,5.360631000600124,2.3359766005083142,0.20588235294117646,26,unknown,5,7,5,1.5833333333333333,unknown,1,unknown
FUN_08058c50,08058c50,x86,gcc,O3,1,1,0,0,1,0,1,0,0,0.0,11.0,1,1,11,1.5557395410574952,0.10526315789473684,22.0,0,0.13157894736842105,0.07894736842105263,0.21052631578947367,0.02631578947368421,0.0,0.0,0,0,8,3,4,8,0.21052631578947367,3.7407713918234875,2.358777356097212,0.09090909090909091,9,unknown,0,0,0,0.0,unknown,1,unknown
FUN_08058c80,08058c80,x86,gcc,O3,1,1,0,0,1,0,1,0,0,0.0,12.0,1,1,12,1.6175256247517222,0.16326530612244897,36.0,0,0.12244897959183673,0.12244897959183673,0.1836734693877551,0.04081632653061224,0.0,0.0,0,0,12,6,8,9,0.1836734693877551,4.142730873716942,2.337803210844013,0.08333333333333333,8,unknown,0,0,0,0.0,unknown,1,unknown
FUN_08058cb0,08058cb0,x86,gcc,O3,1,1,0,0,22,36,16,9,7,0.25,4.636363636363637,1,10,102,1.306061784524805,0.15631178148371264,518.0,14,0.08623853211009175,0.1889908256880734,0.08256880733944955,0.005504587155963303,0.007339449541284404,0.003669724770642202,1,0,48,105,112,74,0.08256880733944955,5.541791861075592,2.5265024937549967,0.1568627450980392,49,unknown,13,23,9,1.7777777777777777,unknown,1,unknown
FUN_08059010,08059010,x86,gcc,O3,1,1,0,0,1,2,3,2,2,1.0,9.0,0,3,9,2.087996641591806,0.10256410256410256,22.0,1,0.07692307692307693,0.10256410256410256,0.15384615384615385,0.0,0.0,0.0,2,0,4,4,4,9,0.15384615384615385,4.31971753049182,2.5706765014025756,0.3333333333333333,8,unknown,0,2,2,0.0,unknown,1,unknown
FUN_08059150,08059150,x86,gcc,O3,1,1,0,0,3,4,3,2,2,0.5,6.666666666666667,1,5,20,1.513130208146763,0.1636762360446571,92.0,1,0.08256880733944955,0.1651376146788991,0.10091743119266056,0.009174311926605505,0.0,0.0,0,0,4,18,19,17,0.10091743119266056,4.702856968507875,2.627556634118793,0.15,14,unknown,1,3,2,1.75,unknown,1,unknown
FUN_08059190,08059190,x86,gcc,O3,1,1,0,0,5,8,5,3,3,0.375,9.8,0,9,49,1.9963407238937965,0.10795016867213855,234.0,3,0.06746031746031746,0.1626984126984127,0.1349206349206349,0.0,0.0,0.0,7,0,4,41,41,34,0.1349206349206349,5.640716794770283,2.426585653112781,0.10204081632653061,33,unknown,2,6,3,3.875,unknown,1,unknown
FUN_08059290,08059290,x86,gcc,O3,1,1,0,0,1,2,3,2,2,1.0,13.0,0,3,13,2.309388587266947,0.08163265306122448,22.0,1,0.10204081632653061,0.08163265306122448,0.16326530612244897,0.0,0.0,0.0,6,0,4,4,4,13,0.16326530612244897,4.595930772077509,2.5187978680624066,0.23076923076923078,10,unknown,0,2,2,0.0,unknown,1,unknown
FUN_08059830,08059830,x86,gcc,O3,1,1,0,0,16,25,11,6,6,0.24,3.375,1,18,54,1.670038073293341,0.09509159141512083,150.0,9,0.12552301255230125,0.12133891213389121,0.1297071129707113,0.0,0.0041841004184100415,0.0,3,0,4,29,29,45,0.1297071129707113,5.7014154477805175,2.522317514266729,0.2037037037037037,29,unknown,9,16,6,1.08,unknown,1,unknown
FUN_080598e0,080598e0,x86,gcc,O3,1,1,0,0,23,36,15,11,10,0.3055555555555556,5.260869565217392,1,9,121,1.7000593631027672,0.1170583745277047,420.0,13,0.12116040955631399,0.17747440273037543,0.12627986348122866,0.0034129692832764505,0.006825938566552901,0.006825938566552901,4,0,68,108,118,96,0.12627986348122866,5.889208956925335,2.5774360215332077,0.12396694214876033,53,unknown,11,25,11,2.5833333333333335,unknown,1,unknown
FUN_08059a90,08059a90,x86,gcc,O3,1,1,0,0,10,14,6,4,4,0.2857142857142857,5.7,2,13,57,1.7045627869268647,0.09402292365247704,176.0,4,0.15289256198347106,0.10743801652892562,0.1652892561983471,0.0,0.01652892561983471,0.0,0,0,44,26,26,52,0.1652892561983471,5.67430555153465,2.6395887590741145,0.10526315789473684,35,unknown,4,10,4,0.9285714285714286,unknown,1,unknown
FUN_08059b40,08059b40,x86,gcc,O3,1,1,0,0,11,30,21,2,2,0.06666666666666667,13.0,1,16,143,1.7729873284799296,0.11083395585003303,374.0,19,0.09899328859060402,0.12416107382550336,0.14261744966442952,0.006711409395973154,0.0,0.0050335570469798654,1,0,36,77,87,126,0.14261744966442952,5.5120905160139735,2.7218711799574558,0.14685314685314685,45,unknown,5,25,2,1.7,unknown,1,unknown
FUN_08059d30,08059d30,x86,gcc,O3,1,1,0,0,28,52,26,11,11,0.21153846153846154,6.107142857142857,1,34,171,1.221750357293361,0.13565208800440598,646.0,24,0.06577181208053691,0.1476510067114094,0.10067114093959731,0.0026845637583892616,0.008053691275167786,0.0,2,0,48,110,112,126,0.10067114093959731,5.7476071086267355,2.459988979555322,0.15204678362573099,65,unknown,14,38,11,1.4423076923076923,unknown,1,unknown
FUN_08059f70,08059f70,x86,gcc,O3,1,1,0,0,5,9,6,5,5,0.5555555555555556,5.8,1,7,29,1.316935255886441,0.11446290143964562,104.0,4,0.08208955223880597,0.14925373134328357,0.11194029850746269,0.0,0.0,0.0,0,0,20,20,20,21,0.11194029850746269,5.246816454087699,2.583353386064545,0.20689655172413793,19,unknown,2,7,5,1.5555555555555556,unknown,1,unknown
FUN_08059fd0,08059fd0,x86,gcc,O3,1,1,0,0,79,137,60,44,42,0.32116788321167883,4.3924050632911396,2,79,347,1.512527325689391,0.1365300360810312,1332.0,58,0.09079754601226994,0.14049079754601226,0.11104294478527607,0.007361963190184049,0.0,0.0,12,0,40,229,241,236,0.11104294478527607,5.574228633422733,2.4534652710106295,0.1729106628242075,84,unknown,43,94,44,1.1605839416058394,unknown,1,unknown
FUN_0805a590,0805a590,x86,gcc,O3,1,1,0,0,9,16,9,8,8,0.5,5.222222222222222,1,13,47,1.4194371362041514,0.13096616065781153,192.0,7,0.060085836909871244,0.13304721030042918,0.09871244635193133,0.012875536480686695,0.0,0.0,0,0,4,31,34,31,0.09871244635193133,5.379248036724949,2.450375087374534,0.19148936170212766,27,unknown,4,12,8,1.1875,unknown,1,unknown
FUN_0805a620,0805a620,x86,gcc,O3,1,1,0,0,13,23,12,4,4,0.17391304347826086,6.538461538461538,1,17,85,1.196147568107191,0.15737664368779464,356.0,10,0.06649616368286446,0.1534526854219949,0.10997442455242967,0.0025575447570332483,0.005115089514066497,0.0,2,0,52,60,61,58,0.10997442455242967,5.831232515691069,2.415402269570032,0.1411764705882353,48,unknown,7,16,4,1.5217391304347827,unknown,1,unknown
FUN_0805a710,0805a710,x86,gcc,O3,1,1,0,0,19,31,14,9,7,0.2903225806451613,5.842105263157895,2,21,111,1.2975161220614613,0.14042176487645616,468.0,12,0.0691588785046729,0.14579439252336449,0.09719626168224299,0.0,0.007476635514018692,0.0,2,0,4,78,78,75,0.09719626168224299,5.776316666472273,2.418264828152026,0.12612612612612611,59,unknown,10,21,9,1.4516129032258065,unknown,1,unknown
FUN_0805a960,0805a960,x86,gcc,O3,1,1,0,0,72,125,55,37,37,0.296,5.666666666666667,2,72,408,1.503615327288852,0.13615335932958747,1386.0,53,0.10058855002675228,0.14178705189941146,0.12894596040663456,0.002140181915462814,0.002140181915462814,0.001070090957731407,39,0,72,267,275,318,0.12894596040663456,6.115229544110615,2.4898034586264997,0.13480392156862744,105,unknown,42,83,37,1.528,unknown,1,unknown
FUN_0805ae20,0805ae20,x86,gcc,O3,1,1,0,0,19,32,15,12,12,0.375,4.7894736842105265,1,25,91,1.8721095178615539,0.11526864715551581,302.0,13,0.09476309226932668,0.14214463840399003,0.10473815461346633,0.0,0.0,0.0,5,0,40,57,57,66,0.10473815461346633,5.771695360141925,2.479527098200096,0.16483516483516483,50,unknown,10,22,12,1.53125,unknown,1,unknown
FUN_0805af70,0805af70,x86,gcc,O3,1,1,0,0,61,104,45,33,33,0.3173076923076923,4.704918032786885,1,61,287,1.5133518490121913,0.15968032898344578,1154.0,43,0.09007832898172324,0.20496083550913838,0.0926892950391645,0.0045691906005221935,0.007832898172323759,0.010443864229765013,0,0,72,330,369,216,0.0926892950391645,6.073655902955151,2.5554977345245478,0.156794425087108,93,unknown,36,68,33,1.8942307692307692,unknown,1,unknown
FUN_0805b3b0,0805b3b0,x86,gcc,O3,1,1,0,0,105,179,76,53,53,0.29608938547486036,5.161904761904762,1,116,542,1.4903304774245827,0.1405697819571769,2134.0,74,0.10429201764941837,0.1632571199358203,0.10108303249097472,0.004011231448054553,0.005214600882470918,0.001604492579221821,19,0,88,411,429,393,0.10108303249097472,5.9618543686208865,2.457021589670102,0.14022140221402213,120,unknown,59,120,53,1.5139664804469273,unknown,1,unknown
FUN_0805bc30,0805bc30,x86,gcc,O3,1,1,0,0,216,344,130,95,91,0.2761627906976744,4.523148148148148,2,118,977,1.4735060876242514,0.16299266648594002,4134.0,128,0.08961489322869137,0.23818215002737725,0.09052746851615258,0.004562876437306078,0.00876072275962767,0.01533126482934842,43,0,76,1389,1582,737,0.09052746851615258,6.205436255990849,2.5651295241727383,0.1330603889457523,145,unknown,120,224,95,2.4302325581395348,unknown,1,unknown
FUN_0805cb20,0805cb20,x86,gcc,O3,1,1,0,0,15,31,18,14,14,0.45161290322580644,5.466666666666667,2,21,82,1.3941741271946122,0.18601061469519886,358.0,16,0.044444444444444446,0.19012345679012346,0.08395061728395062,0.012345679012345678,0.0024691358024691358,0.0049382716049382715,0,0,4,79,88,44,0.08395061728395062,5.43322754495367,2.4701355804903082,0.21951219512195122,41,unknown,9,22,14,1.2258064516129032,unknown,1,unknown
FUN_0805cc40,0805cc40,x86,gcc,O3,1,1,0,0,27,46,21,16,16,0.34782608695652173,6.7407407407407405,1,34,182,1.5971885236953918,0.13276201860562983,738.0,19,0.09470124013528748,0.18038331454340473,0.10822998872604284,0.0033821871476888386,0.005636978579481398,0.005636978579481398,0,0,52,165,178,134,0.10822998872604284,6.013828623374717,2.5224511173133957,0.11538461538461539,75,unknown,15,31,16,1.8043478260869565,unknown,1,unknown
FUN_0805cec0,0805cec0,x86,gcc,O3,1,1,0,0,21,37,18,8,8,0.21621621621621623,6.904761904761905,2,27,145,1.3834303842873443,0.16945018988672184,668.0,16,0.07816711590296496,0.19137466307277629,0.0862533692722372,0.006738544474393531,0.006738544474393531,0.005390835579514825,7,0,48,146,159,96,0.0862533692722372,6.158294703131804,2.4197811194899295,0.12413793103448276,70,unknown,13,24,8,3.4054054054054053,unknown,1,unknown
FUN_0805d280,0805d280,x86,gcc,O3,1,1,0,0,42,78,38,29,29,0.3717948717948718,4.595238095238095,3,52,193,1.4449560950868536,0.1864719473834598,824.0,36,0.06543075245365322,0.19193020719738277,0.08396946564885496,0.007633587786259542,0.006543075245365322,0.004362050163576881,0,0,40,180,195,113,0.08396946564885496,5.940908545345306,2.428624124587923,0.19689119170984457,89,unknown,27,51,29,1.5384615384615385,unknown,1,unknown
FUN_0805d870,0805d870,x86,gcc,O3,1,1,0,0,15,26,13,7,7,0.2692307692307692,4.133333333333334,1,19,62,1.621684791476722,0.14660402399532835,228.0,11,0.09191176470588236,0.15808823529411764,0.10294117647058823,0.003676470588235294,0.003676470588235294,0.0,1,0,40,43,44,38,0.10294117647058823,5.731929648702415,2.3987544691035696,0.20967741935483872,43,unknown,8,18,7,0.9615384615384616,unknown,1,unknown
