architecture,algorithm,compiler,optimization,filename,function_name,function_address,label,num_basic_blocks,num_edges,cyclomatic_complexity,loop_count,loop_depth,branch_density,average_block_size,num_entry_exit_paths,strongly_connected_components,num_conditional_edges,num_unconditional_edges,num_loop_edges,avg_edge_branch_condition_complexplexity,instruction_count,immediate_entropy,bitwise_op_density,crypto_constant_hits,branch_condition_complexity,add_ratio,logical_ratio,load_store_ratio,xor_ratio,multiply_ratio,rotate_ratio,has_aes_sbox,rsa_bigint_detected,has_aes_rcon,has_sha_constants,rodata_refs_count,string_refs_count,stack_frame_size,bitwise_ops,crypto_like_ops,arithmetic_ops,mem_ops_ratio,function_byte_entropy,opcode_entropy,cyclomatic_complexity_density,unique_ngram_count,source_file
x86,Non-Crypto,clang,O2,aes128_x86_clang_O2.elf,register_tm_clones,001010d0,Non-Crypto,4,5,3,0,0,0.1428571428571428,3.5,2,5,0,0,0,0,14,0.0,0.1846866725507502,0,109,0.093042071197411,0.1725507502206531,0.0833333333333333,0.0,0.0,0.012135922330097,False,False,False,False,0,0,8,46,5,5,0.0084745762711864,4.520875225242075,3.436429546570543,0.2142857142857142,13,aes_crypto_dataset.csv
x86,Non-Crypto,clang,O2,aes128_x86_clang_O2.elf,__do_global_dtors_aux,00101110,Non-Crypto,5,7,4,0,0,0.2142857142857142,2.8,2,7,0,0,0,0,14,0.0,0.06,0,28,0.2145454545454545,0.06,0.1845454545454545,0.0,0.0,0.0,False,False,False,False,0,0,8,4,0,8,0.1333333333333333,4.52824248443148,3.7168685856424033,0.2857142857142857,13,aes_crypto_dataset.csv
x86,AES-128,clang,O2,aes128_x86_clang_O2.elf,aes128_encrypt,00101160,AES-128,5,6,3,2,2,0.0041152263374485,97.2,2,5,0,0,0,0,486,0.0,0.1431666452621795,0,2086,0.1452035431423463,0.1063283028564118,0.1376986884464803,0.033569700934879,0.0183435962751504,0.0032686414708886,False,False,False,False,0,0,328,698,154,364,0.0793807641633728,6.062388159681873,3.561502289459709,0.0061728395061728,55,aes_crypto_dataset.csv
x86,Non-Crypto,clang,O2,aes128_x86_clang_O2.elf,main,001018c0,Non-Crypto,1,38,39,0,0,0.0064516129032258,155.0,1,5,0,0,0,0,155,0.0,0.173015873015873,0,395,0.0984126984126984,0.1174603174603174,0.0936507936507936,0.0555555555555555,0.0,0.0,False,False,False,False,0,0,64,109,35,62,0.0936507936507936,4.880011496446972,3.4794752768374564,0.2516129032258064,20,aes_crypto_dataset.csv
x86,Non-Crypto,clang,O2,aes128_x86_clang_O2.elf,_fini,00101b1c,Non-Crypto,1,0,1,0,0,0.0,4.0,2,1,0,0,0,0,4,0.0,0.1904761904761904,0,21,0.1428571428571428,0.1904761904761904,0.0476190476190476,0.0,0.0,0.0,False,False,False,False,0,0,8,4,0,3,0.0476190476190476,3.238901256602631,3.344698375159713,0.25,3,aes_crypto_dataset.csv
x86,Non-Crypto,clang,O3,aes128_x86_clang_O3.elf,_init,00101000,Non-Crypto,3,4,3,0,0,0.25,2.6666666666666665,2,4,0,0,0,0,8,0.0,0.1388888888888888,0,31,0.1555555555555555,0.1388888888888888,0.1111111111111111,0.0,0.0,0.0,False,False,False,False,0,0,8,7,0,4,0.0555555555555555,4.236368983644952,3.595729599690725,0.375,7,aes_crypto_dataset.csv
x86,Non-Crypto,clang,O3,aes128_x86_clang_O3.elf,FUN_00101020,00101020,Non-Crypto,1,1,2,0,0,0.0,2.0,1,2,0,0,0,0,2,0.0,0.0,0,1,0.25,0.0,0.25,0.0,0.0,0.0,False,False,False,False,1,0,8,0,0,1,0.25,2.5849625007211565,2.0,1.0,1,aes_crypto_dataset.csv
x86,Non-Crypto,clang,O3,aes128_x86_clang_O3.elf,_start,00101070,Non-Crypto,1,1,2,0,0,0.0,13.0,1,2,0,0,0,0,13,0.0,0.2105263157894736,0,40,0.0701754385964912,0.1578947368421052,0.0701754385964912,0.0526315789473684,0.0,0.0,False,False,False,False,0,0,16,12,3,4,0.0701754385964912,4.734512381750773,3.1741378208027298,0.1538461538461538,12,aes_crypto_dataset.csv
x86,Non-Crypto,clang,O3,aes128_x86_clang_O3.elf,deregister_tm_clones,001010a0,Non-Crypto,4,5,3,0,0,0.2222222222222222,2.25,2,5,0,0,0,0,9,0.0,0.1066433566433566,0,21,0.1025641025641025,0.1066433566433566,0.0833333333333333,0.0,0.0,0.0,False,False,False,False,0,0,8,5,0,2,0.0357142857142857,3.9735127535760095,3.3388043692446137,0.3333333333333333,8,aes_crypto_dataset.csv
x86,Non-Crypto,clang,O3,aes128_x86_clang_O3.elf,register_tm_clones,001010d0,Non-Crypto,4,5,3,0,0,0.1428571428571428,3.5,2,5,0,0,0,0,14,0.0,0.1846866725507502,0,109,0.093042071197411,0.1725507502206531,0.0833333333333333,0.0,0.0,0.012135922330097,False,False,False,False,0,0,8,46,5,5,0.0084745762711864,4.520875225242075,3.436429546570543,0.2142857142857142,13,aes_crypto_dataset.csv
x86,Non-Crypto,clang,O3,aes128_x86_clang_O3.elf,__do_global_dtors_aux,00101110,Non-Crypto,5,7,4,0,0,0.2142857142857142,2.8,2,7,0,0,0,0,14,0.0,0.06,0,28,0.2145454545454545,0.06,0.1845454545454545,0.0,0.0,0.0,False,False,False,False,0,0,8,4,0,8,0.1333333333333333,4.52824248443148,3.7168685856424033,0.2857142857142857,13,aes_crypto_dataset.csv
x86,AES-128,clang,O3,aes128_x86_clang_O3.elf,aes128_encrypt,00101160,AES-128,5,6,3,2,2,0.0039292730844793,101.8,2,5,0,0,0,0,509,0.0,0.1403579702787825,0,2131,0.1457440433795604,0.1042823057515718,0.1405181061544965,0.0329368710009724,0.0178955021809152,0.0031387935262383,False,False,False,False,0,0,364,703,153,382,0.0849297573435504,6.008211913053936,3.567506632323943,0.005893909626719,55,aes_crypto_dataset.csv
x86,Non-Crypto,clang,O3,aes128_x86_clang_O3.elf,main,00101940,Non-Crypto,1,38,39,0,0,0.0064516129032258,155.0,1,5,0,0,0,0,155,0.0,0.173015873015873,0,395,0.0984126984126984,0.1174603174603174,0.0936507936507936,0.0555555555555555,0.0,0.0,False,False,False,False,0,0,64,109,35,62,0.0936507936507936,4.892019497156736,3.4794752768374564,0.2516129032258064,20,aes_crypto_dataset.csv
x86,Non-Crypto,clang,O3,aes128_x86_clang_O3.elf,_fini,00101b9c,Non-Crypto,1,0,1,0,0,0.0,4.0,2,1,0,0,0,0,4,0.0,0.1904761904761904,0,21,0.1428571428571428,0.1904761904761904,0.0476190476190476,0.0,0.0,0.0,False,False,False,False,0,0,8,4,0,3,0.0476190476190476,3.238901256602631,3.344698375159713,0.25,3,aes_crypto_dataset.csv
x86,Non-Crypto,clang,Os,aes128_x86_clang_Os.elf,_init,00101000,Non-Crypto,3,4,3,0,0,0.25,2.6666666666666665,2,4,0,0,0,0,8,0.0,0.1388888888888888,0,31,0.1555555555555555,0.1388888888888888,0.1111111111111111,0.0,0.0,0.0,False,False,False,False,0,0,8,7,0,4,0.0555555555555555,4.236368983644952,3.595729599690725,0.375,7,aes_crypto_dataset.csv
x86,Non-Crypto,clang,Os,aes128_x86_clang_Os.elf,FUN_00101020,00101020,Non-Crypto,1,1,2,0,0,0.0,2.0,1,2,0,0,0,0,2,0.0,0.0,0,1,0.25,0.0,0.25,0.0,0.0,0.0,False,False,False,False,1,0,8,0,0,1,0.25,2.5849625007211565,2.0,1.0,1,aes_crypto_dataset.csv
x86,Non-Crypto,clang,Os,aes128_x86_clang_Os.elf,_start,00101070,Non-Crypto,1,1,2,0,0,0.0,13.0,1,2,0,0,0,0,13,0.0,0.2105263157894736,0,40,0.0701754385964912,0.1578947368421052,0.0701754385964912,0.0526315789473684,0.0,0.0,False,False,False,False,0,0,16,12,3,4,0.0701754385964912,4.734512381750773,3.1741378208027298,0.1538461538461538,12,aes_crypto_dataset.csv
x86,Non-Crypto,clang,Os,aes128_x86_clang_Os.elf,deregister_tm_clones,001010a0,Non-Crypto,4,5,3,0,0,0.2222222222222222,2.25,2,5,0,0,0,0,9,0.0,0.1066433566433566,0,21,0.1025641025641025,0.1066433566433566,0.0833333333333333,0.0,0.0,0.0,False,False,False,False,0,0,8,5,0,2,0.0357142857142857,3.9735127535760095,3.3388043692446137,0.3333333333333333,8,aes_crypto_dataset.csv
x86,Non-Crypto,clang,Os,aes128_x86_clang_Os.elf,register_tm_clones,001010d0,Non-Crypto,4,5,3,0,0,0.1428571428571428,3.5,2,5,0,0,0,0,14,0.0,0.1846866725507502,0,109,0.093042071197411,0.1725507502206531,0.0833333333333333,0.0,0.0,0.012135922330097,False,False,False,False,0,0,8,46,5,5,0.0084745762711864,4.520875225242075,3.436429546570543,0.2142857142857142,13,aes_crypto_dataset.csv
x86,Non-Crypto,clang,Os,aes128_x86_clang_Os.elf,__do_global_dtors_aux,00101110,Non-Crypto,5,7,4,0,0,0.2142857142857142,2.8,2,7,0,0,0,0,14,0.0,0.06,0,28,0.2145454545454545,0.06,0.1845454545454545,0.0,0.0,0.0,False,False,False,False,0,0,8,4,0,8,0.1333333333333333,4.52824248443148,3.7168685856424033,0.2857142857142857,13,aes_crypto_dataset.csv
x86,AES-128,clang,Os,aes128_x86_clang_Os.elf,aes128_encrypt,0010115c,AES-128,11,15,6,5,2,0.021551724137931,21.09090909090909,2,7,0,0,0,0,232,0.0,0.1522830863238414,0,2504,0.1515569724838574,0.1107007855543986,0.0925238036893112,0.0404120212277052,0.0570444176748885,0.0011702795417375,False,False,False,False,0,0,224,125,43,1386,0.0236325013276686,5.677048804556396,3.1495812509484065,0.0258620689655172,81,aes_crypto_dataset.csv
x86,Non-Crypto,clang,Os,aes128_x86_clang_Os.elf,main,00101568,Non-Crypto,5,15,12,2,2,0.08,10.0,1,9,0,0,0,0,50,0.0,0.163910733170368,0,142,0.1137176886669787,0.128551516097155,0.0798011476916142,0.035359217073213,0.0101282051282051,0.0,False,False,False,False,0,0,80,33,7,27,0.0841121495327102,5.142640155733775,3.807517343843581,0.24,28,aes_crypto_dataset.csv
x86,Non-Crypto,clang,Os,aes128_x86_clang_Os.elf,_fini,00101630,Non-Crypto,1,0,1,0,0,0.0,4.0,2,1,0,0,0,0,4,0.0,0.1904761904761904,0,21,0.1428571428571428,0.1904761904761904,0.0476190476190476,0.0,0.0,0.0,False,False,False,False,0,0,8,4,0,3,0.0476190476190476,3.238901256602631,3.344698375159713,0.25,3,aes_crypto_dataset.csv
x86,Non-Crypto,gcc,O0,aes128_x86_gcc_O0.elf,_init,00101000,Non-Crypto,3,4,3,0,0,0.25,2.6666666666666665,2,4,0,0,0,0,8,0.0,0.1388888888888888,0,31,0.1555555555555555,0.1388888888888888,0.1111111111111111,0.0,0.0,0.0,False,False,False,False,0,0,8,7,0,4,0.0555555555555555,4.236368983644952,3.595729599690725,0.375,7,aes_crypto_dataset.csv
x86,Non-Crypto,gcc,O0,aes128_x86_gcc_O0.elf,FUN_00101020,00101020,Non-Crypto,1,1,2,0,0,0.0,2.0,1,2,0,0,0,0,2,0.0,0.0,0,1,0.25,0.0,0.25,0.0,0.0,0.0,False,False,False,False,1,0,8,0,0,1,0.25,2.7773627950641697,2.0,1.0,1,aes_crypto_dataset.csv
x86,Non-Crypto,gcc,O0,aes128_x86_gcc_O0.elf,FUN_00101070,00101070,Non-Crypto,1,2,3,0,0,0.5,2.0,1,2,0,0,0,0,2,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,0,0,8,0,0,0,0.0,3.2776134368191165,0.0,1.5,1,aes_crypto_dataset.csv
x86,Non-Crypto,gcc,O0,aes128_x86_gcc_O0.elf,_start,001010c0,Non-Crypto,1,1,2,0,0,0.0,13.0,1,2,0,0,0,0,13,0.0,0.2105263157894736,0,40,0.0701754385964912,0.1578947368421052,0.0701754385964912,0.0526315789473684,0.0,0.0,False,False,False,False,0,0,16,12,3,4,0.0701754385964912,4.681880802803404,3.1741378208027298,0.1538461538461538,12,aes_crypto_dataset.csv
x86,Non-Crypto,gcc,O0,aes128_x86_gcc_O0.elf,deregister_tm_clones,001010f0,Non-Crypto,4,5,3,0,0,0.2222222222222222,2.25,2,5,0,0,0,0,9,0.0,0.1066433566433566,0,21,0.1025641025641025,0.1066433566433566,0.0833333333333333,0.0,0.0,0.0,False,False,False,False,0,0,8,5,0,2,0.0357142857142857,4.054538856580817,3.3388043692446137,0.3333333333333333,8,aes_crypto_dataset.csv
x86,Non-Crypto,gcc,O0,aes128_x86_gcc_O0.elf,register_tm_clones,00101120,Non-Crypto,4,5,3,0,0,0.1428571428571428,3.5,2,5,0,0,0,0,14,0.0,0.1846866725507502,0,109,0.093042071197411,0.1725507502206531,0.0833333333333333,0.0,0.0,0.012135922330097,False,False,False,False,0,0,8,46,5,5,0.0084745762711864,4.466857823238869,3.436429546570543,0.2142857142857142,13,aes_crypto_dataset.csv
x86,Non-Crypto,gcc,O0,aes128_x86_gcc_O0.elf,__do_global_dtors_aux,00101160,Non-Crypto,5,7,4,0,0,0.2142857142857142,2.8,2,7,0,0,0,0,14,0.0,0.06,0,28,0.2145454545454545,0.06,0.1845454545454545,0.0,0.0,0.0,False,False,False,False,0,0,8,4,0,8,0.1333333333333333,4.5263931238738895,3.7168685856424033,0.2857142857142857,13,aes_crypto_dataset.csv
x86,AES-128,gcc,O0,aes128_x86_gcc_O0.elf,xtime,001011a9,AES-128,1,0,1,0,0,0.0,19.0,2,1,0,0,0,0,19,0.0,0.2666666666666666,0,87,0.0916666666666666,0.2416666666666666,0.05,0.0083333333333333,0.0083333333333333,0.0166666666666666,False,False,False,False,0,0,20,30,3,12,0.05,4.525238864824308,3.7724565273305983,0.0526315789473684,15,aes_crypto_dataset.csv
x86,AES-128,gcc,O0,aes128_x86_gcc_O0.elf,sub_bytes,001011da,AES-128,4,4,2,1,1,0.037037037037037,6.75,2,3,0,0,0,0,27,0.0,0.0564102564102564,0,52,0.2075591075591075,0.0564102564102564,0.2101232101232101,0.0,0.0038461538461538,0.0,False,False,False,False,0,0,40,8,0,17,0.2040816326530612,4.783044731925346,3.799543036363211,0.074074074074074,20,aes_crypto_dataset.csv
x86,AES-128,gcc,O0,aes128_x86_gcc_O0.elf,shift_rows,0010122c,AES-128,1,0,1,0,0,0.0,75.0,2,1,0,0,0,0,75,0.0,0.0,0,60,0.2857142857142857,0.0,0.2857142857142857,0.0,0.0,0.0,False,False,False,False,0,0,40,0,0,60,0.2857142857142857,4.068433801343973,2.2804995533689394,0.0133333333333333,11,aes_crypto_dataset.csv
x86,AES-128,gcc,O0,aes128_x86_gcc_O0.elf,mix_columns,0010132f,AES-128,6,15,11,1,1,0.0143540669856459,34.833333333333336,2,7,0,0,0,0,209,0.0,0.0788399191989725,0,535,0.2224484360041176,0.0705881904698568,0.2140476645704397,0.0078329682601039,0.0008375209380234,0.0004187604690117,False,False,False,False,0,0,88,124,20,127,0.1175811870100783,4.946259564648686,3.7215759269791975,0.0526315789473684,38,aes_crypto_dataset.csv
x86,AES-128,gcc,O0,aes128_x86_gcc_O0.elf,add_round_key,001015bc,AES-128,4,4,2,1,1,0.0333333333333333,7.5,2,3,0,0,0,0,30,0.0,0.0653100775193798,0,72,0.2081672203765227,0.0624031007751938,0.2060354374307862,0.002906976744186,0.0,0.0,False,False,False,False,0,0,48,13,1,19,0.1885245901639344,4.66052522632141,3.752180637266008,0.0666666666666666,18,aes_crypto_dataset.csv
x86,AES-128,gcc,O0,aes128_x86_gcc_O0.elf,key_expansion,00101614,AES-128,7,8,3,2,1,0.017094017094017,16.714285714285715,2,3,0,0,0,0,117,0.0,0.1033977156754174,0,362,0.1680596410516285,0.0977138001077809,0.2059387250319437,0.0042073559515419,0.0018456995201181,0.0014765596160945,False,False,False,False,0,0,64,96,12,73,0.1323792486583184,4.938718677562094,3.859736896161199,0.0256410256410256,32,aes_crypto_dataset.csv
x86,AES-128,gcc,O0,aes128_x86_gcc_O0.elf,aes128_encrypt,001017a4,AES-128,6,16,12,1,1,0.0555555555555555,12.0,2,11,0,0,0,0,72,0.0,0.0833658219623131,0,144,0.2441910331384015,0.0758804418453541,0.2136452241715399,0.0039766081871345,0.0,0.0035087719298245,False,False,False,False,0,0,264,32,4,52,0.1733870967741935,4.663472470097855,3.745704544885957,0.1666666666666666,29,aes_crypto_dataset.csv
x86,Non-Crypto,gcc,O0,aes128_x86_gcc_O0.elf,main,001018e3,Non-Crypto,9,19,12,2,1,0.0985915492957746,7.888888888888889,2,12,0,0,0,0,71,0.0,0.0592512722979735,0,110,0.2062771454172492,0.0576863270710565,0.2136448676107682,0.001564945226917,0.0058479532163742,0.0,False,False,False,False,0,0,88,15,1,43,0.1981981981981982,5.315012122284494,3.785971521651742,0.1690140845070422,27,aes_crypto_dataset.csv
x86,Non-Crypto,gcc,O0,aes128_x86_gcc_O0.elf,_fini,00101a20,Non-Crypto,1,0,1,0,0,0.0,4.0,2,1,0,0,0,0,4,0.0,0.1904761904761904,0,21,0.1428571428571428,0.1904761904761904,0.0476190476190476,0.0,0.0,0.0,False,False,False,False,0,0,8,4,0,3,0.0476190476190476,3.238901256602631,3.344698375159713,0.25,3,aes_crypto_dataset.csv
x86,Non-Crypto,gcc,O1,aes128_x86_gcc_O1.elf,_init,00101000,Non-Crypto,3,4,3,0,0,0.25,2.6666666666666665,2,4,0,0,0,0,8,0.0,0.1388888888888888,0,31,0.1555555555555555,0.1388888888888888,0.1111111111111111,0.0,0.0,0.0,False,False,False,False,0,0,8,7,0,4,0.0555555555555555,4.236368983644952,3.595729599690725,0.375,7,aes_crypto_dataset.csv
x86,Non-Crypto,gcc,O1,aes128_x86_gcc_O1.elf,FUN_00101020,00101020,Non-Crypto,1,1,2,0,0,0.0,2.0,1,2,0,0,0,0,2,0.0,0.0,0,1,0.25,0.0,0.25,0.0,0.0,0.0,False,False,False,False,1,0,8,0,0,1,0.25,2.7773627950641697,2.0,1.0,1,aes_crypto_dataset.csv
x86,Non-Crypto,gcc,O1,aes128_x86_gcc_O1.elf,FUN_00101070,00101070,Non-Crypto,1,2,3,0,0,0.5,2.0,1,2,0,0,0,0,2,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,0,0,8,0,0,0,0.0,3.2776134368191165,0.0,1.5,1,aes_crypto_dataset.csv
x86,Non-Crypto,gcc,O1,aes128_x86_gcc_O1.elf,_start,001010c0,Non-Crypto,1,1,2,0,0,0.0,13.0,1,2,0,0,0,0,13,0.0,0.2105263157894736,0,40,0.0701754385964912,0.1578947368421052,0.0701754385964912,0.0526315789473684,0.0,0.0,False,False,False,False,0,0,16,12,3,4,0.0701754385964912,4.681880802803404,3.1741378208027298,0.1538461538461538,12,aes_crypto_dataset.csv
x86,Non-Crypto,gcc,O1,aes128_x86_gcc_O1.elf,deregister_tm_clones,001010f0,Non-Crypto,4,5,3,0,0,0.2222222222222222,2.25,2,5,0,0,0,0,9,0.0,0.1066433566433566,0,21,0.1025641025641025,0.1066433566433566,0.0833333333333333,0.0,0.0,0.0,False,False,False,False,0,0,8,5,0,2,0.0357142857142857,4.054538856580817,3.3388043692446137,0.3333333333333333,8,aes_crypto_dataset.csv
x86,Non-Crypto,gcc,O1,aes128_x86_gcc_O1.elf,register_tm_clones,00101120,Non-Crypto,4,5,3,0,0,0.1428571428571428,3.5,2,5,0,0,0,0,14,0.0,0.1846866725507502,0,109,0.093042071197411,0.1725507502206531,0.0833333333333333,0.0,0.0,0.012135922330097,False,False,False,False,0,0,8,46,5,5,0.0084745762711864,4.466857823238869,3.436429546570543,0.2142857142857142,13,aes_crypto_dataset.csv
x86,Non-Crypto,gcc,O1,aes128_x86_gcc_O1.elf,__do_global_dtors_aux,00101160,Non-Crypto,5,7,4,0,0,0.2142857142857142,2.8,2,7,0,0,0,0,14,0.0,0.06,0,28,0.2145454545454545,0.06,0.1845454545454545,0.0,0.0,0.0,False,False,False,False,0,0,8,4,0,8,0.1333333333333333,4.5263931238738895,3.7168685856424033,0.2857142857142857,13,aes_crypto_dataset.csv
x86,AES-128,gcc,O1,aes128_x86_gcc_O1.elf,sub_bytes,001011a9,AES-128,3,3,2,1,2,0.1111111111111111,3.0,2,3,0,0,0,0,9,0.0,0.043010752688172,0,23,0.2544802867383512,0.043010752688172,0.1433691756272401,0.0,0.010752688172043,0.0,False,False,False,False,0,0,8,4,0,6,0.1081081081081081,4.306890595608519,3.891753703408316,0.2222222222222222,8,aes_crypto_dataset.csv
x86,AES-128,gcc,O1,aes128_x86_gcc_O1.elf,add_round_key,001011c7,AES-128,3,3,2,1,2,0.1428571428571428,2.333333333333333,2,3,0,0,0,0,7,0.0,0.0555555555555555,0,32,0.1428571428571428,0.0476190476190476,0.1587301587301587,0.0079365079365079,0.0158730158730158,0.0,False,False,False,False,0,0,8,7,1,7,0.1521739130434782,3.914866303883101,3.870538042637279,0.2857142857142857,6,aes_crypto_dataset.csv
x86,AES-128,gcc,O1,aes128_x86_gcc_O1.elf,aes128_encrypt,001011de,AES-128,12,21,11,4,2,0.0364583333333333,16.0,2,10,0,0,0,0,192,0.0,0.0934570867653301,0,626,0.1831232750505776,0.0813326296218807,0.1479762429235303,0.0106560283622452,0.0109664491675528,0.0014684287812041,False,False,False,False,0,0,288,180,34,155,0.1108850457782299,5.306516374276827,3.841203134354661,0.0572916666666666,50,aes_crypto_dataset.csv
x86,Non-Crypto,gcc,O1,aes128_x86_gcc_O1.elf,main,0010157b,Non-Crypto,7,17,12,2,2,0.0757575757575757,9.428571428571429,2,12,0,0,0,0,66,0.0,0.0725711846838607,0,108,0.1990122553502835,0.0705591122492531,0.1651838302542528,0.0020120724346076,0.0,0.0,False,False,False,False,0,0,96,17,1,35,0.1428571428571428,5.442661279292046,3.642615269016173,0.1818181818181818,27,aes_crypto_dataset.csv
x86,Non-Crypto,gcc,O1,aes128_x86_gcc_O1.elf,_fini,001016b0,Non-Crypto,1,0,1,0,0,0.0,4.0,2,1,0,0,0,0,4,0.0,0.1904761904761904,0,21,0.1428571428571428,0.1904761904761904,0.0476190476190476,0.0,0.0,0.0,False,False,False,False,0,0,8,4,0,3,0.0476190476190476,3.238901256602631,3.344698375159713,0.25,3,aes_crypto_dataset.csv
x86,Non-Crypto,gcc,O2,aes128_x86_gcc_O2.elf,_init,00101000,Non-Crypto,3,4,3,0,0,0.25,2.6666666666666665,2,4,0,0,0,0,8,0.0,0.1388888888888888,0,31,0.1555555555555555,0.1388888888888888,0.1111111111111111,0.0,0.0,0.0,False,False,False,False,0,0,8,7,0,4,0.0555555555555555,4.236368983644952,3.595729599690725,0.375,7,aes_crypto_dataset.csv
x86,Non-Crypto,gcc,O2,aes128_x86_gcc_O2.elf,FUN_00101020,00101020,Non-Crypto,1,1,2,0,0,0.0,2.0,1,2,0,0,0,0,2,0.0,0.0,0,1,0.25,0.0,0.25,0.0,0.0,0.0,False,False,False,False,1,0,8,0,0,1,0.25,2.7773627950641697,2.0,1.0,1,aes_crypto_dataset.csv
x86,Non-Crypto,gcc,O2,aes128_x86_gcc_O2.elf,FUN_00101070,00101070,Non-Crypto,1,2,3,0,0,0.5,2.0,1,2,0,0,0,0,2,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,0,0,8,0,0,0,0.0,3.2776134368191165,0.0,1.5,1,aes_crypto_dataset.csv
x86,Non-Crypto,gcc,O2,aes128_x86_gcc_O2.elf,main,001010c0,Non-Crypto,8,18,12,2,2,0.0793650793650793,7.875,2,12,0,0,0,0,63,0.0,0.1275340245928481,0,150,0.1518842051930287,0.1066920368390956,0.1350348464319052,0.0208419877537524,0.0,0.0,False,False,False,False,0,0,96,32,6,32,0.1120689655172413,5.347804467002503,3.75155807232316,0.1904761904761904,40,aes_crypto_dataset.csv
x86,Non-Crypto,gcc,O2,aes128_x86_gcc_O2.elf,_start,001011d0,Non-Crypto,1,1,2,0,0,0.0,13.0,1,2,0,0,0,0,13,0.0,0.2105263157894736,0,40,0.0701754385964912,0.1578947368421052,0.0701754385964912,0.0526315789473684,0.0,0.0,False,False,False,False,0,0,16,12,3,4,0.0701754385964912,4.714646921167524,3.1741378208027298,0.1538461538461538,12,aes_crypto_dataset.csv
x86,Non-Crypto,gcc,O2,aes128_x86_gcc_O2.elf,deregister_tm_clones,00101200,Non-Crypto,4,5,3,0,0,0.2222222222222222,2.25,2,5,0,0,0,0,9,0.0,0.1066433566433566,0,21,0.1025641025641025,0.1066433566433566,0.0833333333333333,0.0,0.0,0.0,False,False,False,False,0,0,8,5,0,2,0.0357142857142857,3.995715327169053,3.3388043692446137,0.3333333333333333,8,aes_crypto_dataset.csv
x86,Non-Crypto,gcc,O2,aes128_x86_gcc_O2.elf,register_tm_clones,00101230,Non-Crypto,4,5,3,0,0,0.1428571428571428,3.5,2,5,0,0,0,0,14,0.0,0.1846866725507502,0,109,0.093042071197411,0.1725507502206531,0.0833333333333333,0.0,0.0,0.012135922330097,False,False,False,False,0,0,8,46,5,5,0.0084745762711864,4.466857823238869,3.436429546570543,0.2142857142857142,13,aes_crypto_dataset.csv
x86,Non-Crypto,gcc,O2,aes128_x86_gcc_O2.elf,__do_global_dtors_aux,00101270,Non-Crypto,5,7,4,0,0,0.2142857142857142,2.8,2,7,0,0,0,0,14,0.0,0.06,0,28,0.2145454545454545,0.06,0.1845454545454545,0.0,0.0,0.0,False,False,False,False,0,0,8,4,0,8,0.1333333333333333,4.52639312387389,3.7168685856424033,0.2857142857142857,13,aes_crypto_dataset.csv
x86,AES-128,gcc,O2,aes128_x86_gcc_O2.elf,aes128_encrypt,001012c0,AES-128,23,32,11,9,2,0.0448430493273542,9.695652173913045,2,14,0,0,0,0,223,0.0,0.0966037375291053,0,786,0.2013755423869457,0.0873958657328297,0.1317535495729414,0.0084434188579096,0.0597386211516646,0.0007644529383659,False,False,False,False,0,0,304,215,37,181,0.1117647058823529,5.410988331589182,3.868323054130263,0.0493273542600896,65,aes_crypto_dataset.csv
x86,Non-Crypto,gcc,O2,aes128_x86_gcc_O2.elf,_fini,001016b8,Non-Crypto,1,0,1,0,0,0.0,4.0,2,1,0,0,0,0,4,0.0,0.1904761904761904,0,21,0.1428571428571428,0.1904761904761904,0.0476190476190476,0.0,0.0,0.0,False,False,False,False,0,0,8,4,0,3,0.0476190476190476,3.238901256602631,3.344698375159713,0.25,3,aes_crypto_dataset.csv
x86,Non-Crypto,gcc,O3,aes128_x86_gcc_O3.elf,_init,00101000,Non-Crypto,3,4,3,0,0,0.25,2.6666666666666665,2,4,0,0,0,0,8,0.0,0.1388888888888888,0,31,0.1555555555555555,0.1388888888888888,0.1111111111111111,0.0,0.0,0.0,False,False,False,False,0,0,8,7,0,4,0.0555555555555555,4.236368983644952,3.595729599690725,0.375,7,aes_crypto_dataset.csv
x86,Non-Crypto,gcc,O3,aes128_x86_gcc_O3.elf,FUN_00101020,00101020,Non-Crypto,1,1,2,0,0,0.0,2.0,1,2,0,0,0,0,2,0.0,0.0,0,1,0.25,0.0,0.25,0.0,0.0,0.0,False,False,False,False,1,0,8,0,0,1,0.25,2.7773627950641697,2.0,1.0,1,aes_crypto_dataset.csv
x86,Non-Crypto,gcc,O3,aes128_x86_gcc_O3.elf,FUN_00101070,00101070,Non-Crypto,1,2,3,0,0,0.5,2.0,1,2,0,0,0,0,2,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,0,0,8,0,0,0,0.0,3.2776134368191165,0.0,1.5,1,aes_crypto_dataset.csv
