architecture,algorithm,compiler,optimization,filename,function_name,function_address,detail_label,label,num_basic_blocks,num_edges,cyclomatic_complexity,loop_count,loop_depth,branch_density,average_block_size,num_entry_exit_paths,strongly_connected_components,instruction_count,immediate_entropy,bitwise_op_density,table_lookup_presence,crypto_constant_hits,branch_condition_complexity,add_ratio,logical_ratio,load_store_ratio,xor_ratio,multiply_ratio,rotate_ratio,num_conditional_edges,num_unconditional_edges,num_loop_edges,avg_edge_branch_condition_complexplexity,has_aes_sbox,rsa_bigint_detected,has_aes_rcon,has_sha_constants,rodata_refs_count,string_refs_count,stack_frame_size,bitwise_ops,crypto_like_ops,arithmetic_ops,mem_ops_ratio,function_byte_entropy,opcode_entropy,cyclomatic_complexity_density,unique_ngram_count
x86,tinycrypt_ecc.o,gcc,O1,tinycrypt_ecc_x86_O1.o_features.json,uECC_vli_modSub,0001082b,ECC,ECC,3,5,4,3,3,0.6,7.333333333,1,5,22,1.369320251,0.06442577,1,38,1,0.120481928,0.084337349,0.204819277,0,0,0,1,4,3,1,0,0,0,0,0,0,21,7,0,19,0.204819277,4.824465341,2.838780383,0.181818182,15
x86,tinycrypt_ecc.o,gcc,O1,tinycrypt_ecc_x86_O1.o_features.json,uECC_vli_mmod,10862,ECC,ECC,18,31,15,11,11,0.35483871,8.666666667,0,15,156,1.210668566,0.11565024,1,558,5.935483871,0.081481481,0.237037037,0.088888889,0.003703704,0.016049383,0.017283951,8,23,11,5.935483871,0,0,0,0,0,0,209,206,13,119,0.088888889,5.805731858,2.632659757,0.096153846,69
x86,tinycrypt_ecc.o,gcc,O1,tinycrypt_ecc_x86_O1.o_features.json,uECC_vli_modMult,00010a59,ECC,ECC,1,2,3,2,2,1,20,1,3,20,1.532154719,0.075,1,34,0,0.1125,0.075,0.2125,0,0,0,0,2,2,0,0,0,0,0,0,0,97,6,0,20,0.2125,4.635361295,2.614150934,0.15,15
x86,tinycrypt_ecc.o,gcc,O1,tinycrypt_ecc_x86_O1.o_features.json,uECC_vli_modMult_fast,00010a8d,ECC,ECC,1,1,2,1,1,1,19,0,2,19,1.563023776,0.077922078,1,34,0,0.116883117,0.077922078,0.207792208,0,0,0,0,1,1,0,0,0,0,0,0,0,96,6,0,18,0.207792208,4.71856294,2.53673147,0.105263158,15
x86,tinycrypt_ecc.o,gcc,O1,tinycrypt_ecc_x86_O1.o_features.json,uECC_vli_modSquare_fast,00010abf,ECC,ECC,1,1,2,1,1,1,10,0,2,10,1.400486599,0.093023256,1,22,0,0.069767442,0.093023256,0.186046512,0,0,0,0,1,1,0,0,0,0,0,0,0,4,4,0,10,0.186046512,3.683542362,2.649450446,0.2,7
x86,tinycrypt_ecc.o,gcc,O1,tinycrypt_ecc_x86_O1.o_features.json,double_jacobian_default,00010ad1,ECC,ECC,6,32,28,27,27,0.84375,29.16666667,2,15,175,1.549459841,0.104538927,1,308,0.8125,0.079825835,0.101596517,0.204644412,0.001451379,0.001451379,0.002902758,2,30,27,0.8125,0,0,0,0,0,0,144,72,3,163,0.204644412,5.345526796,2.792318263,0.16,40
x86,tinycrypt_ecc.o,gcc,O1,tinycrypt_ecc_x86_O1.o_features.json,x_side_default,00010ca6,Non-Crypto,Non-Crypto,3,7,6,4,4,0.571428571,16.66666667,1,7,50,1.355443814,0.096888889,1,86,0.571428571,0.094444444,0.077777778,0.188888889,0,0.005555556,0,1,6,4,0.571428571,0,0,0,0,0,0,92,14,0,42,0.188888889,5.342269766,2.631131934,0.12,26
x86,tinycrypt_ecc.o,gcc,O1,tinycrypt_ecc_x86_O1.o_features.json,XYcZ_addC,00010d28,ECC,ECC,1,20,21,20,20,1,147,0,6,147,1.686932277,0.056637168,1,174,0,0.100884956,0.056637168,0.253097345,0,0,0,0,20,20,0,0,0,0,0,0,0,168,32,0,159,0.253097345,5.013980076,2.686351698,0.142857143,22
x86,tinycrypt_ecc.o,gcc,O1,tinycrypt_ecc_x86_O1.o_features.json,uECC_vli_modInv,00010ee2,ECC,ECC,17,47,32,30,27,0.638297872,9.176470588,1,14,156,1.605485083,0.103309321,1,248,0.659574468,0.091954023,0.090038314,0.174329502,0,0,0,7,40,30,0.659574468,0,0,0,0,0,0,161,47,0,121,0.174329502,5.443809237,2.759573969,0.205128205,41
x86,tinycrypt_ecc.o,gcc,O1,tinycrypt_ecc_x86_O1.o_features.json,uECC_secp256r1,000110b4,ECC,ECC,1,1,2,0,0,0,4,1,2,4,1.37472809,0.125,1,22,0,0.125,0.125,0.125,0,0,0,0,1,0,0,0,0,0,0,0,0,4,2,0,3,0.125,2.409267252,3.02439747,0.5,3
x86,tinycrypt_ecc.o,gcc,O1,tinycrypt_ecc_x86_O1.o_features.json,EccPoint_isZero,000110c5,ECC,ECC,1,1,2,1,1,1,9,0,2,9,1.487715009,0.105263158,1,20,0,0.131578947,0.105263158,0.184210526,0,0,0,0,1,1,0,0,0,0,0,0,0,12,4,0,8,0.184210526,4.10390991,2.899897729,0.222222222,8
x86,tinycrypt_ecc.o,gcc,O1,tinycrypt_ecc_x86_O1.o_features.json,apply_z,000110df,Non-Crypto,Non-Crypto,1,4,5,4,4,1,35,0,3,35,1.509504972,0.034782609,1,28,0,0.095652174,0.034782609,0.260869565,0,0,0,0,4,4,0,0,0,0,0,0,0,80,4,0,32,0.260869565,4.722787576,2.563511022,0.142857143,13
x86,tinycrypt_ecc.o,gcc,O1,tinycrypt_ecc_x86_O1.o_features.json,XYcZ_add,11129,ECC,ECC,1,14,15,14,14,1,99,0,5,99,1.672040191,0.038461538,1,78,0,0.101648352,0.038461538,0.282967033,0,0,0,0,14,14,0,0,0,0,0,0,0,100,14,0,109,0.282967033,4.758262024,2.641573481,0.151515152,20
x86,tinycrypt_ecc.o,gcc,O1,tinycrypt_ecc_x86_O1.o_features.json,EccPoint_mult,0001122f,ECC,ECC,8,33,27,24,24,0.727272727,29.375,0,17,235,1.610693545,0.107258557,1,556,2.393939394,0.09469697,0.147727273,0.162878788,0.003787879,0.005681818,0.007575758,3,30,24,2.393939394,0,0,0,0,0,0,296,164,12,230,0.162878788,5.627983121,2.789210169,0.114893617,52
x86,tinycrypt_ecc.o,gcc,O1,tinycrypt_ecc_x86_O1.o_features.json,regularize_k,0001151e,Non-Crypto,Non-Crypto,4,8,6,3,3,0.375,11.75,0,6,47,1.255204548,0.229377511,1,156,5.875,0.075313808,0.225941423,0.09623431,0.0041841,0,0.016736402,2,6,3,5.875,0,0,0,0,0,0,20,58,3,32,0.09623431,5.521562528,2.659693669,0.127659574,32
x86,tinycrypt_ecc.o,gcc,O1,tinycrypt_ecc_x86_O1.o_features.json,EccPoint_compute_public_key,11599,ECC,ECC,1,3,4,3,3,1,41,0,4,41,1.556992231,0.101265823,1,98,0,0.113924051,0.101265823,0.170886076,0,0.006329114,0,0,3,3,0,0,0,0,0,0,0,132,16,0,37,0.170886076,5.222518055,2.629648962,0.097560976,26
x86,tinycrypt_ecc.o,gcc,O1,tinycrypt_ecc_x86_O1.o_features.json,uECC_vli_nativeToBytes,11601,ECC,ECC,4,5,3,0,0,0,8,1,4,32,1.111766519,0.126145038,1,144,10.2,0.065217391,0.277173913,0.076086957,0.005434783,0.010869565,0.02173913,2,3,0,10.2,0,0,0,0,0,0,16,55,5,22,0.076086957,5.464904158,2.384857071,0.09375,23
x86,tinycrypt_ecc.o,gcc,O1,tinycrypt_ecc_x86_O1.o_features.json,uECC_vli_bytesToNative,0001164d,ECC,ECC,4,6,4,1,1,0.166666667,11,1,5,44,1.308422897,0.16260274,1,202,12.5,0.0625,0.275735294,0.084558824,0.007352941,0.007352941,0.022058824,2,4,1,12.5,0,0,0,0,0,0,16,81,6,31,0.084558824,5.641253503,2.530625134,0.090909091,33
x86,tinycrypt_ecc.o,gcc,O1,tinycrypt_ecc_x86_O1.o_features.json,uECC_generate_random_int,000116bd,ECC,ECC,10,18,10,7,7,0.388888889,6.6,2,11,66,1.025711544,0.130853921,1,294,1.833333333,0.066666667,0.208333333,0.111111111,0.002777778,0.005555556,0.011111111,5,13,7,1.833333333,0,0,0,0,0,0,53,79,5,54,0.111111111,5.346484133,2.698880199,0.151515152,41
x86,tinycrypt_ecc.o,gcc,O1,tinycrypt_ecc_x86_O1.o_features.json,uECC_valid_point,11787,ECC,ECC,8,15,9,8,8,0.533333333,8.25,1,12,66,1.134562213,0.065395611,1,188,1,0.084558824,0.110294118,0.139705882,0,0.003676471,0,3,12,8,1,0,0,0,0,0,0,108,30,0,54,0.139705882,5.482853307,2.591276888,0.136363636,34
x86,tinycrypt_ecc.o,gcc,O1,tinycrypt_ecc_x86_O1.o_features.json,uECC_valid_public_key,11830,ECC,ECC,4,8,6,5,5,0.625,10.5,2,7,42,1.253992302,0.065807548,1,76,1.125,0.091503268,0.08496732,0.183006536,0,0.006535948,0,1,7,5,1.125,0,0,0,0,0,0,96,13,0,36,0.183006536,5.269341134,2.702056411,0.142857143,27
x86,tinycrypt_ecc.o,gcc,O1,tinycrypt_ecc_x86_O1.o_features.json,uECC_compute_public_key,0001188f,ECC,ECC,5,13,10,8,8,0.615384615,15,2,10,75,1.411035313,0.143499018,1,250,4.461538462,0.075418994,0.184357542,0.111731844,0,0.002793296,0.011173184,3,10,8,4.461538462,0,0,0,0,0,0,120,70,0,60,0.111731844,5.550610721,2.715400177,0.133333333,43
x86,tinycrypt_ecc.o,gcc,O2,tinycrypt_ecc_x86_O2.o_features.json,uECC_vli_mult,10000,ECC,ECC,15,21,8,4,2,0.19047619,8.933333333,1,9,134,1.468526288,0.135937343,1,454,2.047619048,0.134920635,0.119047619,0.153968254,0.012698413,0.017460317,0,7,14,4,2.047619048,0,0,0,0,0,0,81,75,8,111,0.153968254,5.530858493,2.505981634,0.059701493,56
x86,tinycrypt_ecc.o,gcc,O2,tinycrypt_ecc_x86_O2.o_features.json,vli_mmod_fast_secp256r1,000101c0,ECC,ECC,41,59,20,4,2,0.06779661,12.02439024,3,32,493,1.279232183,0.163878675,1,2058,5.033898305,0.104651163,0.166666667,0.109388458,0.018949182,0.01335056,0,19,40,4,5.033898305,0,0,0,0,0,0,84,387,44,336,0.109388458,5.676435667,2.302268497,0.040567951,65
x86,tinycrypt_ecc.o,gcc,O2,tinycrypt_ecc_x86_O2.o_features.json,vli_modInv_update,000107a0,ECC,ECC,13,19,8,3,3,0.157894737,5.307692308,1,13,69,0.974053446,0.220346732,1,354,3.526315789,0.046961326,0.223756906,0.066298343,0.013812155,0.008287293,0.008287293,7,12,3,3.526315789,0,0,0,0,0,0,28,84,8,33,0.066298343,5.95211183,2.301587807,0.115942029,54
x86,tinycrypt_ecc.o,gcc,O2,tinycrypt_ecc_x86_O2.o_features.json,uECC_set_rng,10850,ECC,ECC,1,1,2,0,0,0,5,1,2,5,1.463335202,0.1,1,22,0,0.15,0.1,0.2,0,0,0,0,1,0,0,0,0,0,0,0,0,8,2,0,4,0.2,3.033778136,3.00869497,0.4,4
x86,tinycrypt_ecc.o,gcc,O2,tinycrypt_ecc_x86_O2.o_features.json,uECC_get_rng,10870,ECC,ECC,1,1,2,0,0,0,4,1,2,4,1.422942732,0.117647059,1,22,0,0.117647059,0.117647059,0.176470588,0,0,0,0,1,0,0,0,0,0,0,0,0,4,2,0,3,0.176470588,2.409267252,3.051601637,0.5,3
x86,tinycrypt_ecc.o,gcc,O2,tinycrypt_ecc_x86_O2.o_features.json,uECC_curve_private_key_size,10890,ECC,ECC,1,0,1,0,0,0,7,2,1,7,1.32708357,0.355932203,1,38,0,0.084745763,0.322033898,0.050847458,0,0,0.033898305,0,0,0,0,0,0,0,0,0,0,8,21,0,6,0.050847458,4.201841232,2.474773699,0.142857143,6
x86,tinycrypt_ecc.o,gcc,O2,tinycrypt_ecc_x86_O2.o_features.json,uECC_curve_public_key_size,000108b0,ECC,ECC,1,0,1,0,0,0,4,2,1,4,1.298398051,0.111111111,1,14,0,0.222222222,0.111111111,0.166666667,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2,0,4,0.166666667,3.277613437,2.488554862,0.25,3
x86,tinycrypt_ecc.o,gcc,O2,tinycrypt_ecc_x86_O2.o_features.json,uECC_vli_clear,000108c0,ECC,ECC,3,3,2,0,0,0,6,2,3,18,1.28799887,0.185023628,1,134,1,0.056603774,0.320754717,0.050314465,0.012578616,0.012578616,0.025157233,1,2,0,1,0,0,0,0,0,0,9,55,6,17,0.050314465,4.916691882,2.525170626,0.111111111,17
x86,tinycrypt_ecc.o,gcc,O2,tinycrypt_ecc_x86_O2.o_features.json,uECC_vli_isZero,10900,ECC,ECC,5,5,2,0,0,0,3.6,3,5,18,1.17216494,0.195856477,1,94,2,0.06741573,0.213483146,0.056179775,0.02247191,0.011235955,0,2,3,0,2,0,0,0,0,0,0,9,19,2,8,0.056179775,4.81512316,2.134013117,0.111111111,17
x86,tinycrypt_ecc.o,gcc,O2,tinycrypt_ecc_x86_O2.o_features.json,uECC_vli_testBit,10940,ECC,ECC,1,0,1,0,0,0,9,2,1,9,1.283194307,0.463157895,1,72,0,0.042105263,0.410526316,0.042105263,0.010526316,0.010526316,0.042105263,0,0,0,0,0,0,0,0,0,0,10,43,3,7,0.042105263,4.351823226,2.314193528,0.111111111,7
x86,tinycrypt_ecc.o,gcc,O2,tinycrypt_ecc_x86_O2.o_features.json,uECC_vli_numBits,10960,ECC,ECC,14,19,7,3,3,0.157894737,2.785714286,1,12,39,0.837903414,0.183860923,1,238,1.105263158,0.056994819,0.259067358,0.03626943,0.020725389,0.010362694,0.015544041,6,13,3,1.105263158,0,0,0,0,0,0,9,53,7,18,0.03626943,5.481320126,2.384237047,0.179487179,32
x86,tinycrypt_ecc.o,gcc,O2,tinycrypt_ecc_x86_O2.o_features.json,uECC_vli_set,000109d0,ECC,ECC,4,5,3,0,0,0,4.5,2,4,18,1.41964876,0.08452381,1,46,1.8,0.126760563,0.126760563,0.112676056,0,0.014084507,0,2,3,0,1.8,0,0,0,0,0,0,13,9,0,12,0.112676056,4.946242752,2.458291759,0.166666667,17
x86,tinycrypt_ecc.o,gcc,O2,tinycrypt_ecc_x86_O2.o_features.json,uECC_vli_cmp_unsafe,00010a10,ECC,ECC,8,9,3,1,1,0.111111111,3.75,4,6,30,1.026948666,0.10312201,1,110,1.222222222,0.115702479,0.115702479,0.132231405,0.008264463,0.016528926,0,4,5,1,1.222222222,0,0,0,0,0,0,13,14,1,22,0.132231405,4.975767983,2.383728574,0.1,23
x86,tinycrypt_ecc.o,gcc,O2,tinycrypt_ecc_x86_O2.o_features.json,uECC_vli_equal,00010a60,ECC,ECC,5,5,2,0,0,0,5.4,3,5,27,1.103450141,0.227221896,1,150,2.6,0.083333333,0.189393939,0.098484848,0.03030303,0.015151515,0,2,3,0,2.6,0,0,0,0,0,0,13,25,4,17,0.098484848,5.028646665,2.208005859,0.074074074,25
x86,tinycrypt_ecc.o,gcc,O2,tinycrypt_ecc_x86_O2.o_features.json,cond_set,00010ab0,Non-Crypto,Non-Crypto,1,0,1,0,0,0,8,2,1,8,1.182249994,0.185185185,1,46,0,0.074074074,0.166666667,0.074074074,0.018518519,0.037037037,0,0,0,0,0,0,0,0,0,0,0,16,9,1,6,0.074074074,3.938721876,1.854420446,0.125,7
x86,tinycrypt_ecc.o,gcc,O2,tinycrypt_ecc_x86_O2.o_features.json,uECC_vli_sub,00010ad0,ECC,ECC,5,5,2,0,0,0,9.6,3,5,48,1.087495498,0.219898753,1,256,5.8,0.070422535,0.214788732,0.091549296,0.021126761,0.01056338,0.007042254,2,3,0,5.8,0,0,0,0,0,0,37,63,8,34,0.091549296,5.487749588,2.354519101,0.041666667,34
x86,tinycrypt_ecc.o,gcc,O2,tinycrypt_ecc_x86_O2.o_features.json,uECC_vli_cmp,00010b40,ECC,ECC,7,8,3,0,0,0,8.428571429,3,7,59,1.122916685,0.232694988,1,334,4.125,0.072423398,0.21448468,0.077994429,0.016713092,0.008356546,0.005571031,3,5,0,4.125,0,0,0,0,0,0,69,79,8,42,0.077994429,5.622090253,2.32839131,0.050847458,47
x86,tinycrypt_ecc.o,gcc,O2,tinycrypt_ecc_x86_O2.o_features.json,uECC_vli_modAdd,00010be0,ECC,ECC,16,23,9,4,4,0.173913043,6.125,2,14,98,1.000610746,0.14857723,1,470,3.130434783,0.076604555,0.175983437,0.084886128,0.014492754,0.014492754,0,9,14,4,3.130434783,0,0,0,0,0,0,53,85,7,61,0.084886128,6.004796299,2.273566462,0.091836735,63
x86,tinycrypt_ecc.o,gcc,O2,tinycrypt_ecc_x86_O2.o_features.json,x_side_default,00010ce0,Non-Crypto,Non-Crypto,10,17,9,4,4,0.235294118,12.2,1,12,122,1.250853259,0.176267526,1,466,3.705882353,0.088028169,0.154929577,0.11443662,0.014084507,0.008802817,0,5,12,4,3.705882353,0,0,0,0,0,0,156,88,8,87,0.11443662,5.621936317,2.425217557,0.073770492,68
x86,tinycrypt_ecc.o,gcc,O2,tinycrypt_ecc_x86_O2.o_features.json,uECC_vli_modSub,1E+061,ECC,ECC,8,10,4,0,0,0,8.875,2,8,71,1.015783264,0.224044627,1,406,5.8,0.06175772,0.218527316,0.071258907,0.019002375,0.007125891,0.004750594,4,6,0,5.8,0,0,0,0,0,0,41,94,10,43,0.071258907,5.67061092,2.273001037,0.056338028,44
x86,tinycrypt_ecc.o,gcc,O2,tinycrypt_ecc_x86_O2.o_features.json,double_jacobian_default,00010f10,ECC,ECC,21,48,29,19,19,0.395833333,15.61904762,2,24,328,1.14208125,0.183269224,1,880,2.791666667,0.108709472,0.15511761,0.170375079,0.005721551,0.00317864,0.008900191,11,37,19,2.791666667,0,0,0,0,0,0,240,258,23,296,0.170375079,5.498405115,2.725254556,0.088414634,89
x86,tinycrypt_ecc.o,gcc,O2,tinycrypt_ecc_x86_O2.o_features.json,XYcZ_addC,11380,ECC,ECC,3,22,21,19,19,0.863636364,69.66666667,1,6,209,1.381514906,0.169001019,1,288,1.227272727,0.126157407,0.079861111,0.241898148,0.001157407,0.00462963,0.00462963,1,21,19,1.227272727,0,0,0,0,0,0,248,73,5,229,0.241898148,5.284592934,2.789480488,0.100478469,35
x86,tinycrypt_ecc.o,gcc,O2,tinycrypt_ecc_x86_O2.o_features.json,uECC_vli_mmod,000115f0,ECC,ECC,29,45,18,7,6,0.155555556,8,1,20,232,1.181559879,0.194179394,1,1162,7.288888889,0.076294278,0.268392371,0.070163488,0.01226158,0.014305177,0.020435967,16,29,7,7.288888889,0,0,0,0,0,0,233,424,44,183,0.070163488,6.112198671,2.50171662,0.077586207,103
x86,tinycrypt_ecc.o,gcc,O2,tinycrypt_ecc_x86_O2.o_features.json,uECC_vli_modMult,118,ECC,ECC,1,2,3,2,2,1,20,1,3,20,1.527675897,0.075,1,34,0,0.1125,0.075,0.2125,0,0,0,0,2,2,0,0,0,0,0,0,0,97,6,0,20,0.2125,4.635361295,2.614150934,0.15,16
x86,tinycrypt_ecc.o,gcc,O2,tinycrypt_ecc_x86_O2.o_features.json,uECC_vli_modMult_fast,11920,ECC,ECC,1,1,2,1,1,1,19,1,2,19,1.563023776,0.077922078,1,34,0,0.116883117,0.077922078,0.207792208,0,0,0,0,1,1,0,0,0,0,0,0,0,96,6,0,18,0.207792208,4.67856294,2.53673147,0.105263158,15
x86,tinycrypt_ecc.o,gcc,O2,tinycrypt_ecc_x86_O2.o_features.json,uECC_vli_modInv,11960,ECC,ECC,57,87,32,13,13,0.149425287,7.631578947,2,10,435,1.293903723,0.156963901,1,2148,3.873563218,0.080697486,0.221411192,0.080291971,0.011759935,0.015815085,0.01135442,30,57,13,3.873563218,0,0,0,0,0,0,225,574,57,326,0.080291971,5.965098344,2.450154602,0.073563218,99
x86,tinycrypt_ecc.o,gcc,O2,tinycrypt_ecc_x86_O2.o_features.json,uECC_secp256r1,00011f10,ECC,ECC,1,1,2,0,0,0,4,1,2,4,1.37472809,0.125,1,22,0,0.125,0.125,0.125,0,0,0,0,1,0,0,0,0,0,0,0,0,4,2,0,3,0.125,2.409267252,3.02439747,0.5,3
x86,tinycrypt_ecc.o,gcc,O2,tinycrypt_ecc_x86_O2.o_features.json,EccPoint_isZero,00011f30,ECC,ECC,5,5,2,0,0,0,4.2,3,5,21,1.116163712,0.191703637,1,126,2.4,0.072727273,0.209090909,0.054545455,0.018181818,0.009090909,0,2,3,0,2.4,0,0,0,0,0,0,12,23,2,11,0.054545455,4.751738068,2.171282367,0.095238095,20
x86,tinycrypt_ecc.o,gcc,O2,tinycrypt_ecc_x86_O2.o_features.json,apply_z,00011f70,Non-Crypto,Non-Crypto,1,4,5,4,4,1,58,0,2,58,1.623341201,0.031746032,1,56,0,0.126984127,0.031746032,0.259259259,0,0,0,0,4,4,0,0,0,0,0,0,0,160,6,0,47,0.259259259,4.856044887,2.432715692,0.086206897,22
x86,tinycrypt_ecc.o,gcc,O2,tinycrypt_ecc_x86_O2.o_features.json,XYcZ_add,12020,ECC,ECC,3,16,15,13,13,0.8125,51,1,5,153,1.389274926,0.156041804,1,266,1.1875,0.119047619,0.101190476,0.22172619,0.001488095,0.005952381,0.005952381,1,15,13,1.1875,0,0,0,0,0,0,180,72,5,167,0.22172619,5.281310969,2.800756977,0.098039216,42
x86,tinycrypt_ecc.o,gcc,O2,tinycrypt_ecc_x86_O2.o_features.json,EccPoint_mult,12200,ECC,ECC,14,35,23,15,15,0.428571429,20.85714286,1,22,292,1.445855276,0.163865674,1,998,6.628571429,0.103880597,0.210746269,0.129552239,0.004179104,0.016716418,0.016716418,6,29,15,6.628571429,0,0,0,0,0,0,344,381,33,323,0.129552239,5.756139852,2.827662781,0.078767123,86
x86,tinycrypt_ecc.o,gcc,O2,tinycrypt_ecc_x86_O2.o_features.json,regularize_k,12600,Non-Crypto,Non-Crypto,13,19,8,5,5,0.263157895,8,1,13,104,1.044401724,0.219804416,1,552,8.210526316,0.071865443,0.259938838,0.06116208,0.01529052,0.010703364,0.01529052,7,12,5,8.210526316,0,0,0,0,0,0,57,180,16,72,0.06116208,5.958348127,2.405942592,0.076923077,68
x86,tinycrypt_ecc.o,gcc,O2,tinycrypt_ecc_x86_O2.o_features.json,EccPoint_compute_public_key,12730,ECC,ECC,5,7,4,2,2,0.285714286,11.8,2,7,59,1.13510754,0.203864925,1,242,3.428571429,0.098901099,0.153846154,0.113553114,0.014652015,0.007326007,0,2,5,2,3.428571429,0,0,0,0,0,0,132,42,4,46,0.113553114,5.706494371,2.509839702,0.06779661,47
x86,tinycrypt_ecc.o,gcc,O2,tinycrypt_ecc_x86_O2.o_features.json,uECC_vli_nativeToBytes,000127d0,ECC,ECC,4,5,3,0,0,0,8.25,2,4,33,1.125053954,0.219158959,1,186,10.6,0.062200957,0.282296651,0.071770335,0.014354067,0.009569378,0.019138756,2,3,0,10.6,0,0,0,0,0,0,16,63,7,23,0.071770335,5.601125368,2.416917934,0.090909091,26
x86,tinycrypt_ecc.o,gcc,O2,tinycrypt_ecc_x86_O2.o_features.json,uECC_vli_bytesToNative,12820,ECC,ECC,6,8,4,0,0,0,9.166666667,1,6,55,1.21236316,0.224326867,1,362,10.5,0.055696203,0.291139241,0.058227848,0.012658228,0.012658228,0.020253165,3,5,0,10.5,0,0,0,0,0,0,16,123,11,41,0.058227848,5.78834081,2.439085535,0.072727273,43
x86,tinycrypt_ecc.o,gcc,O2,tinycrypt_ecc_x86_O2.o_features.json,uECC_generate_random_int,000128c0,ECC,ECC,16,25,11,2,1,0.08,7.75,3,7,124,1.199982785,0.175004233,1,598,2.96,0.087278107,0.198224852,0.107988166,0.01183432,0.00739645,0.00591716,9,16,2,2.96,0,0,0,0,0,0,113,138,12,91,0.107988166,5.885704548,2.481982736,0.088709677,64
x86,tinycrypt_ecc.o,gcc,O2,tinycrypt_ecc_x86_O2.o_features.json,uECC_valid_point,00012a40,ECC,ECC,19,29,12,4,4,0.137931034,5.263157895,2,16,100,1.013651763,0.150734952,1,450,1.586206897,0.087606838,0.151709402,0.091880342,0.006410256,0.019230769,0,11,18,4,1.586206897,0,0,0,0,0,0,140,71,3,77,0.091880342,5.855190075,2.388680729,0.12,61
x86,tinycrypt_ecc.o,gcc,O2,tinycrypt_ecc_x86_O2.o_features.json,uECC_valid_public_key,00012b80,ECC,ECC,6,10,6,4,4,0.4,8.5,2,6,51,1.287225237,0.125249708,1,142,0.8,0.105022831,0.105022831,0.141552511,0.00456621,0.01369863,0,3,7,4,0.8,0,0,0,0,0,0,104,23,1,47,0.141552511,5.552603476,2.652707299,0.117647059,35
x86,tinycrypt_ecc.o,gcc,O2,tinycrypt_ecc_x86_O2.o_features.json,uECC_compute_public_key,00012c00,ECC,ECC,18,29,13,3,3,0.103448276,8.555555556,3,20,154,1.072272094,0.251481385,1,998,8,0.058195926,0.270611057,0.053346266,0.012609117,0.009699321,0.015518914,11,18,3,8,0,0,0,0,0,0,156,295,25,108,0.053346266,6.228156671,2.382650706,0.084415584,88
x86,tinycrypt_ecc.o,gcc,O3,tinycrypt_ecc_x86_O3.o_features.json,uECC_vli_mult,10000,ECC,ECC,15,21,8,4,2,0.19047619,8.933333333,1,9,134,1.466234683,0.136270885,1,454,2.047619048,0.133971292,0.119617225,0.153110048,0.012759171,0.01754386,0,7,14,4,2.047619048,0,0,0,0,0,0,81,75,8,110,0.153110048,5.535020833,2.506361336,0.059701493,57
x86,tinycrypt_ecc.o,gcc,O3,tinycrypt_ecc_x86_O3.o_features.json,vli_modInv_update,000101b0,ECC,ECC,14,21,9,4,4,0.19047619,5.428571429,1,14,76,0.965409857,0.189491977,1,378,3.571428571,0.055415617,0.216624685,0.073047859,0.01511335,0.007556675,0.007556675,8,13,4,3.571428571,0,0,0,0,0,0,36,89,9,39,0.073047859,5.809486406,2.318335822,0.118421053,56
x86,tinycrypt_ecc.o,gcc,O3,tinycrypt_ecc_x86_O3.o_features.json,vli_mmod_fast_secp256r1,10280,ECC,ECC,20,31,13,3,3,0.096774194,58.55,2,7,1171,1.385031082,0.121753865,1,4812,27.83870968,0.085322969,0.175828244,0.084397557,0.001665741,0.002591153,0,12,19,3,27.83870968,0,0,0,0,0,0,96,950,9,666,0.084397557,5.789296922,2.030418141,0.011101623,93
x86,tinycrypt_ecc.o,gcc,O3,tinycrypt_ecc_x86_O3.o_features.json,uECC_set_rng,00010f90,ECC,ECC,1,1,2,0,0,0,5,1,2,5,1.463335202,0.1,1,22,0,0.15,0.1,0.2,0,0,0,0,1,0,0,0,0,0,0,0,0,8,2,0,4,0.2,3.033778136,3.00869497,0.4,4
x86,tinycrypt_ecc.o,gcc,O3,tinycrypt_ecc_x86_O3.o_features.json,uECC_get_rng,00010fb0,ECC,ECC,1,1,2,0,0,0,4,1,2,4,1.422942732,0.117647059,1,22,0,0.117647059,0.117647059,0.176470588,0,0,0,0,1,0,0,0,0,0,0,0,0,4,2,0,3,0.176470588,2.409267252,3.051601637,0.5,3
x86,tinycrypt_ecc.o,gcc,O3,tinycrypt_ecc_x86_O3.o_features.json,uECC_curve_private_key_size,00010fd0,ECC,ECC,1,0,1,0,0,0,7,2,1,7,1.32708357,0.355932203,1,38,0,0.084745763,0.322033898,0.050847458,0,0,0.033898305,0,0,0,0,0,0,0,0,0,0,8,21,0,6,0.050847458,4.201841232,2.474773699,0.142857143,6
x86,tinycrypt_ecc.o,gcc,O3,tinycrypt_ecc_x86_O3.o_features.json,uECC_curve_public_key_size,00010ff0,ECC,ECC,1,0,1,0,0,0,4,2,1,4,1.298398051,0.111111111,1,14,0,0.222222222,0.111111111,0.166666667,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2,0,4,0.166666667,3.277613437,2.488554862,0.25,3
