architecture,algorithm,compiler,optimization,filename,function_name,function_address,label,num_basic_blocks,num_edges,cyclomatic_complexity,loop_count,loop_depth,branch_density,average_block_size,num_entry_exit_paths,strongly_connected_components,num_conditional_edges,num_unconditional_edges,num_loop_edges,avg_edge_branch_condition_complexplexity,instruction_count,immediate_entropy,bitwise_op_density,crypto_constant_hits,branch_condition_complexity,add_ratio,logical_ratio,load_store_ratio,xor_ratio,multiply_ratio,rotate_ratio,has_aes_sbox,rsa_bigint_detected,has_aes_rcon,has_sha_constants,rodata_refs_count,string_refs_count,stack_frame_size,bitwise_ops,crypto_like_ops,arithmetic_ops,mem_ops_ratio,function_byte_entropy,opcode_entropy,cyclomatic_complexicity_density,unique_ngram_count
x86,Non-Crypto,clang,Os,ecc_x86_clang_Os.elf,main,0010180d,Non-Crypto,1,29,30,28,0,0.965517241,144,0,13,0,0,0,0,144,1.671369088,0.136363636,220,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0
x86,ECC,clang,Os,ecc_x86_clang_Os.elf,point_is_equal,00101a62,ECC,7,9,4,0,0,0,2.571428571,1,7,0,0,0,0,18,0.829614454,0.184479246,78,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0
x86,ECC,clang,Os,ecc_x86_clang_Os.elf,egcd,00101a91,ECC,4,5,3,1,0,0.2,9.25,1,3,0,0,0,0,37,0.980875037,0.070242117,64,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0
x86,ECC,clang,Os,ecc_x86_clang_Os.elf,__umodti3,00101b00,ECC,19,25,8,2,0,0.08,5.368421053,4,19,0,0,0,0,102,0.599304038,0.192026133,606,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0
x86,Non-Crypto,clang,Os,ecc_x86_clang_Os.elf,_fini,00101c44,Non-Crypto,1,0,1,0,0,0,4,2,1,0,0,0,0,4,0.693188527,0.19047619,20,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0
x86,Non-Crypto,gcc,O0,ecc_x86_gcc_O0.elf,_init,101000,Non-Crypto,3,4,3,0,0,0,2.666666667,2,4,0,0,0,0,8,0.898151675,0.138888889,34,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0
x86,Non-Crypto,gcc,O0,ecc_x86_gcc_O0.elf,FUN_00101020,101020,Non-Crypto,1,1,2,0,0,0,2,0,2,0,0,0,0,2,0.993392729,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0
x86,Non-Crypto,gcc,O0,ecc_x86_gcc_O0.elf,FUN_00101090,101090,Non-Crypto,1,2,3,0,0,0,2,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0
x86,Non-Crypto,gcc,O0,ecc_x86_gcc_O0.elf,puts,001010a0,Non-Crypto,1,2,3,0,0,0,2,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0
x86,Non-Crypto,gcc,O0,ecc_x86_gcc_O0.elf,__stack_chk_fail,001010b0,Non-Crypto,1,2,3,0,0,0,2,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0
x86,Non-Crypto,gcc,O0,ecc_x86_gcc_O0.elf,printf,001010c0,Non-Crypto,1,2,3,0,0,0,2,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0
x86,Non-Crypto,gcc,O0,ecc_x86_gcc_O0.elf,srand,001010d0,Non-Crypto,1,2,3,0,0,0,2,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0
x86,Non-Crypto,gcc,O0,ecc_x86_gcc_O0.elf,time,1.01E+03,Non-Crypto,1,2,3,0,0,0,2,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0
x86,Non-Crypto,gcc,O0,ecc_x86_gcc_O0.elf,rand,001010f0,Non-Crypto,1,2,3,0,0,0,2,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0
x86,Non-Crypto,gcc,O0,ecc_x86_gcc_O0.elf,_start,101100,Non-Crypto,1,1,2,0,0,0,13,0,2,0,0,0,0,13,1.257484971,0.263157895,58,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0
x86,Non-Crypto,gcc,O0,ecc_x86_gcc_O0.elf,deregister_tm_clones,101130,Non-Crypto,4,5,3,0,0,0,2.25,1,5,0,0,0,0,9,0.617963378,0.106643357,24,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0
x86,Non-Crypto,gcc,O0,ecc_x86_gcc_O0.elf,register_tm_clones,101160,Non-Crypto,4,5,3,0,0,0,3.5,1,5,0,0,0,0,14,0.54280103,0.184686673,114,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0
x86,Non-Crypto,gcc,O0,ecc_x86_gcc_O0.elf,__do_global_dtors_aux,001011a0,Non-Crypto,5,7,4,2,0,0.285714286,2.8,2,7,0,0,0,0,14,1.047495304,0.06,38,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0
x86,ECC,gcc,O0,ecc_x86_gcc_O0.elf,modnorm,1.01E+12,ECC,3,3,2,0,0,0,6.333333333,1,3,0,0,0,0,19,1.685985329,0.067340067,32,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0
x86,ECC,gcc,O0,ecc_x86_gcc_O0.elf,mod_add,101226,ECC,3,3,2,0,0,0,7,1,3,0,0,0,0,21,1.768367325,0.090687635,38,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0
x86,ECC,gcc,O0,ecc_x86_gcc_O0.elf,mod_sub,0010126d,ECC,4,4,2,0,0,0,6.5,1,4,0,0,0,0,26,1.52518683,0.088310562,60,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0
x86,ECC,gcc,O0,ecc_x86_gcc_O0.elf,mod_mul,001012c7,ECC,1,1,2,0,0,0,38,0,2,0,0,0,0,38,1.730384239,0.021505376,28,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0
x86,ECC,gcc,O0,ecc_x86_gcc_O0.elf,egcd,101348,ECC,6,8,4,2,0,0.25,8.333333333,1,6,0,0,0,0,50,1.631908148,0.055213904,74,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0
x86,ECC,gcc,O0,ecc_x86_gcc_O0.elf,mod_inv,101406,ECC,8,11,5,2,0,0.181818182,4.75,1,10,0,0,0,0,38,1.381049717,0.058685269,88,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0
x86,ECC,gcc,O0,ecc_x86_gcc_O0.elf,mod_pow,101494,ECC,6,9,5,1,0,0.111111111,14.16666667,1,4,0,0,0,0,85,1.493830485,0.101074456,156,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0
x86,ECC,gcc,O0,ecc_x86_gcc_O0.elf,init_demo_curve,001015c6,ECC,1,0,1,0,0,0,31,1,1,0,0,0,0,31,2.188063362,0,8,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0
x86,ECC,gcc,O0,ecc_x86_gcc_O0.elf,point_infinity,0010164f,ECC,1,0,1,0,0,0,17,1,1,0,0,0,0,17,1.997860963,0,10,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0
x86,ECC,gcc,O0,ecc_x86_gcc_O0.elf,point_is_equal,101693,ECC,11,16,7,0,0,0,3.818181818,1,11,0,0,0,0,42,1.111824062,0.073178307,90,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0
x86,ECC,gcc,O0,ecc_x86_gcc_O0.elf,point_double,101713,ECC,10,26,18,14,0,0.538461538,15.9,1,16,0,0,0,0,159,1.925075446,0.047014088,86,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0
x86,ECC,gcc,O0,ecc_x86_gcc_O0.elf,point_add,101979,ECC,14,33,21,15,0,0.454545455,12.57142857,1,21,0,0,0,0,176,1.91621824,0.051206966,126,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0
x86,ECC,gcc,O0,ecc_x86_gcc_O0.elf,scalar_mul,00101c24,ECC,11,17,8,5,0,0.294117647,8.090909091,1,12,0,0,0,0,89,1.813891022,0.082494647,186,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0
x86,ECC,gcc,O0,ecc_x86_gcc_O0.elf,gen_keypair,00101d8b,ECC,5,8,5,3,0,0.375,10.6,1,8,0,0,0,0,53,1.710531596,0.068452381,80,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0
x86,ECC,gcc,O0,ecc_x86_gcc_O0.elf,compute_shared,1.01E+56,ECC,3,4,3,2,0,0.5,8,1,5,0,0,0,0,24,1.710263765,0.036036036,40,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0
x86,ECC,gcc,O0,ecc_x86_gcc_O0.elf,ecdsa_sign_toy,00101eb1,ECC,13,22,11,10,0,0.454545455,7.692307692,1,11,0,0,0,0,100,1.09954412,0.051721242,168,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0
x86,ECC,gcc,O0,ecc_x86_gcc_O0.elf,ecdsa_verify_toy,102033,ECC,13,25,14,7,0,0.28,8.461538462,1,18,0,0,0,0,110,1.260024038,0.07090025,160,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0
x86,ECC,gcc,O0,ecc_x86_gcc_O0.elf,print_point,102209,ECC,4,6,4,2,0,0.333333333,7.5,1,5,0,0,0,0,30,1.689586725,0.034722222,28,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0
x86,Non-Crypto,gcc,O0,ecc_x86_gcc_O0.elf,main,102272,Non-Crypto,9,40,33,30,0,0.75,21.66666667,1,22,0,0,0,0,195,1.704765786,0.012724969,120,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0
x86,ECC,gcc,O0,ecc_x86_gcc_O0.elf,__umodti3,001025f0,ECC,19,25,8,2,0,0.08,5.368421053,4,19,0,0,0,0,102,0.599304038,0.192026133,606,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0
x86,Non-Crypto,gcc,O0,ecc_x86_gcc_O0.elf,_fini,102734,Non-Crypto,1,0,1,0,0,0,4,2,1,0,0,0,0,4,0.693188527,0.19047619,20,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0
x86,Non-Crypto,gcc,O1,ecc_x86_gcc_O1.elf,_init,101000,Non-Crypto,3,4,3,0,0,0,2.666666667,2,4,0,0,0,0,8,0.898151675,0.138888889,34,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0
x86,Non-Crypto,gcc,O1,ecc_x86_gcc_O1.elf,FUN_00101020,101020,Non-Crypto,1,1,2,0,0,0,2,0,2,0,0,0,0,2,0.993392729,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0
x86,Non-Crypto,gcc,O1,ecc_x86_gcc_O1.elf,FUN_00101090,101090,Non-Crypto,1,2,3,0,0,0,2,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0
x86,Non-Crypto,gcc,O1,ecc_x86_gcc_O1.elf,puts,001010a0,Non-Crypto,1,2,3,0,0,0,2,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0
x86,Non-Crypto,gcc,O1,ecc_x86_gcc_O1.elf,__stack_chk_fail,001010b0,Non-Crypto,1,2,3,0,0,0,2,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0
x86,Non-Crypto,gcc,O1,ecc_x86_gcc_O1.elf,srand,001010c0,Non-Crypto,1,2,3,0,0,0,2,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0
x86,Non-Crypto,gcc,O1,ecc_x86_gcc_O1.elf,time,001010d0,Non-Crypto,1,2,3,0,0,0,2,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0
x86,Non-Crypto,gcc,O1,ecc_x86_gcc_O1.elf,__printf_chk,1.01E+03,Non-Crypto,1,2,3,0,0,0,2,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0
x86,Non-Crypto,gcc,O1,ecc_x86_gcc_O1.elf,rand,001010f0,Non-Crypto,1,2,3,0,0,0,2,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0
x86,Non-Crypto,gcc,O1,ecc_x86_gcc_O1.elf,_start,101100,Non-Crypto,1,1,2,0,0,0,13,0,2,0,0,0,0,13,1.257484971,0.263157895,58,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0
x86,Non-Crypto,gcc,O1,ecc_x86_gcc_O1.elf,deregister_tm_clones,101130,Non-Crypto,4,5,3,0,0,0,2.25,1,5,0,0,0,0,9,0.617963378,0.106643357,24,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0
x86,Non-Crypto,gcc,O1,ecc_x86_gcc_O1.elf,register_tm_clones,101160,Non-Crypto,4,5,3,0,0,0,3.5,1,5,0,0,0,0,14,0.54280103,0.184686673,114,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0
x86,Non-Crypto,gcc,O1,ecc_x86_gcc_O1.elf,__do_global_dtors_aux,001011a0,Non-Crypto,5,7,4,2,0,0.285714286,2.8,2,7,0,0,0,0,14,1.047495304,0.06,38,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0
x86,ECC,gcc,O1,ecc_x86_gcc_O1.elf,mod_add,1.01E+12,ECC,1,0,1,0,0,0,10,1,1,0,0,0,0,10,0.641878291,0.139534884,30,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0
x86,ECC,gcc,O1,ecc_x86_gcc_O1.elf,mod_sub,101209,ECC,4,4,2,1,0,0.25,4.5,1,4,0,0,0,0,18,0.590981859,0.140447154,58,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0
x86,ECC,gcc,O1,ecc_x86_gcc_O1.elf,mod_mul,101241,ECC,1,1,2,0,0,0,11,0,2,0,0,0,0,11,0.81487807,0.108108108,26,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0
x86,ECC,gcc,O1,ecc_x86_gcc_O1.elf,egcd,101266,ECC,5,7,4,3,0,0.428571429,8.4,1,5,0,0,0,0,42,1.116448262,0.087175015,82,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0
x86,ECC,gcc,O1,ecc_x86_gcc_O1.elf,mod_inv,001012f6,ECC,5,7,4,2,0,0.285714286,5.8,1,7,0,0,0,0,29,1.028613215,0.110248739,100,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0
x86,ECC,gcc,O1,ecc_x86_gcc_O1.elf,point_infinity,0010135f,ECC,1,0,1,0,0,0,5,1,1,0,0,0,0,5,1.030742097,0,8,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0
x86,ECC,gcc,O1,ecc_x86_gcc_O1.elf,point_is_equal,101379,ECC,6,7,3,1,0,0.142857143,3.333333333,2,6,0,0,0,0,20,0.971203864,0.124968672,64,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0
x86,ECC,gcc,O1,ecc_x86_gcc_O1.elf,init_demo_curve,001013ad,ECC,1,0,1,0,0,0,10,1,1,0,0,0,0,10,1.289467091,0,8,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0
x86,ECC,gcc,O1,ecc_x86_gcc_O1.elf,point_double,001013eb,ECC,7,23,18,16,0,0.695652174,14.42857143,1,13,0,0,0,0,101,1.190329123,0.084616143,108,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0
x86,ECC,gcc,O1,ecc_x86_gcc_O1.elf,point_add,101553,ECC,14,33,21,19,0,0.575757576,8.214285714,1,21,0,0,0,0,115,1.232190372,0.056947988,134,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0
x86,ECC,gcc,O1,ecc_x86_gcc_O1.elf,scalar_mul,1.02E+07,ECC,8,14,8,6,0,0.428571429,8.375,1,10,0,0,0,0,67,1.21476846,0.09904615,154,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0
x86,ECC,gcc,O1,ecc_x86_gcc_O1.elf,gen_keypair,001017da,ECC,3,5,4,3,0,0.6,12.33333333,1,6,0,0,0,0,37,1.142497666,0.065501618,96,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0
x86,ECC,gcc,O1,ecc_x86_gcc_O1.elf,compute_shared,101862,ECC,3,4,3,2,0,0.5,5.333333333,1,5,0,0,0,0,16,1.138947734,0.09254902,46,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0
x86,ECC,gcc,O1,ecc_x86_gcc_O1.elf,ecdsa_sign_toy,001018a1,ECC,8,17,11,9,0,0.529411765,9.625,1,10,0,0,0,0,77,1.041634449,0.11676545,168,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0
x86,ECC,gcc,O1,ecc_x86_gcc_O1.elf,ecdsa_verify_toy,001019ae,ECC,12,24,14,7,0,0.291666667,7.75,1,17,0,0,0,0,93,0.749438718,0.111871027,180,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0
x86,ECC,gcc,O1,ecc_x86_gcc_O1.elf,print_point,00101afa,ECC,4,6,4,3,0,0.5,4.5,1,5,0,0,0,0,18,1.064413893,0.085144928,48,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0
x86,Non-Crypto,gcc,O1,ecc_x86_gcc_O1.elf,main,00101b45,Non-Crypto,3,32,31,30,0,0.9375,50.33333333,1,16,0,0,0,0,151,1.352402829,0.038441044,140,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0
x86,ECC,gcc,O1,ecc_x86_gcc_O1.elf,__umodti3,1.01E+32,ECC,19,25,8,2,0,0.08,5.368421053,4,19,0,0,0,0,102,0.599304038,0.192026133,606,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0
x86,Non-Crypto,gcc,O1,ecc_x86_gcc_O1.elf,_fini,00101f74,Non-Crypto,1,0,1,0,0,0,4,2,1,0,0,0,0,4,0.693188527,0.19047619,20,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0
x86,Non-Crypto,gcc,O2,ecc_x86_gcc_O2.elf,_init,101000,Non-Crypto,3,4,3,0,0,0,2.666666667,2,4,0,0,0,0,8,0.898151675,0.138888889,34,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0
x86,Non-Crypto,gcc,O2,ecc_x86_gcc_O2.elf,FUN_00101020,101020,Non-Crypto,1,1,2,0,0,0,2,0,2,0,0,0,0,2,0.993392729,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0
x86,Non-Crypto,gcc,O2,ecc_x86_gcc_O2.elf,FUN_00101090,101090,Non-Crypto,1,2,3,0,0,0,2,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0
x86,Non-Crypto,gcc,O2,ecc_x86_gcc_O2.elf,puts,001010a0,Non-Crypto,1,2,3,0,0,0,2,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0
x86,Non-Crypto,gcc,O2,ecc_x86_gcc_O2.elf,__stack_chk_fail,001010b0,Non-Crypto,1,2,3,0,0,0,2,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0
x86,Non-Crypto,gcc,O2,ecc_x86_gcc_O2.elf,srand,001010c0,Non-Crypto,1,2,3,0,0,0,2,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0
x86,Non-Crypto,gcc,O2,ecc_x86_gcc_O2.elf,time,001010d0,Non-Crypto,1,2,3,0,0,0,2,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0
x86,Non-Crypto,gcc,O2,ecc_x86_gcc_O2.elf,__printf_chk,1.01E+03,Non-Crypto,1,2,3,0,0,0,2,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0
x86,Non-Crypto,gcc,O2,ecc_x86_gcc_O2.elf,rand,001010f0,Non-Crypto,1,2,3,0,0,0,2,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0
x86,Non-Crypto,gcc,O2,ecc_x86_gcc_O2.elf,main,101100,Non-Crypto,3,32,31,13,0,0.40625,51,1,16,0,0,0,0,153,1.34427459,0.088818311,276,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0
x86,Non-Crypto,gcc,O2,ecc_x86_gcc_O2.elf,_start,001013c0,Non-Crypto,1,1,2,0,0,0,13,0,2,0,0,0,0,13,1.207738261,0.263157895,58,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0
x86,Non-Crypto,gcc,O2,ecc_x86_gcc_O2.elf,deregister_tm_clones,001013f0,Non-Crypto,4,5,3,0,0,0,2.25,1,5,0,0,0,0,9,0.617963378,0.106643357,24,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0
x86,Non-Crypto,gcc,O2,ecc_x86_gcc_O2.elf,register_tm_clones,101420,Non-Crypto,4,5,3,0,0,0,3.5,1,5,0,0,0,0,14,0.54280103,0.184686673,114,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0
x86,Non-Crypto,gcc,O2,ecc_x86_gcc_O2.elf,__do_global_dtors_aux,101460,Non-Crypto,5,7,4,2,0,0.285714286,2.8,2,7,0,0,0,0,14,1.047495304,0.06,38,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0
x86,ECC,gcc,O2,ecc_x86_gcc_O2.elf,mod_add,001014b0,ECC,1,0,1,0,0,0,10,1,1,0,0,0,0,10,0.695571474,0.192307692,42,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0
x86,ECC,gcc,O2,ecc_x86_gcc_O2.elf,mod_sub,001014d0,ECC,3,2,1,0,0,0,6.333333333,2,3,0,0,0,0,19,0.641687158,0.222385142,94,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0
x86,ECC,gcc,O2,ecc_x86_gcc_O2.elf,mod_mul,101510,ECC,1,1,2,0,0,0,11,0,2,0,0,0,0,11,0.849423728,0.173913043,38,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0
x86,ECC,gcc,O2,ecc_x86_gcc_O2.elf,egcd,101540,ECC,5,7,4,2,0,0.285714286,7.4,1,5,0,0,0,0,37,1.116448262,0.089764997,82,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0
x86,ECC,gcc,O2,ecc_x86_gcc_O2.elf,mod_inv,001015d0,ECC,5,7,4,2,0,0.285714286,5.4,1,7,0,0,0,0,27,1.03217841,0.125738026,110,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0
x86,ECC,gcc,O2,ecc_x86_gcc_O2.elf,point_infinity,101640,ECC,1,0,1,0,0,0,5,1,1,0,0,0,0,5,1.030742097,0,8,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0
x86,ECC,gcc,O2,ecc_x86_gcc_O2.elf,point_is_equal,101660,ECC,6,6,2,0,0,0,3.166666667,3,6,0,0,0,0,19,0.920682111,0.161525974,76,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0
